Dataset,Set,Approach,Metric,Value,Method,File,Specs
MSDWILD,Few,Baseline,DER,0.5126,,00669,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.47482,,00669,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.73758,,00669,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.73758,,00669,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.68634,,02110,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.77987,,02110,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.39395,,02110,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.60534,,02110,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.62493,,00949,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.74549,,00949,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.42782,,00949,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.78745,,00949,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.7213,,02971,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.5293,,02971,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.78555,,02971,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.78555,,02971,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.91657,,02972,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.88512,,02972,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.48762,,02972,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.9571,,02972,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.62554,,01672,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.54559,,01672,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.96222,,01672,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.96222,,01672,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.12768,,01726,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.18634,,01726,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.89081,,01726,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.89081,,01726,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.42053,,02650,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.63479,,02650,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.68202,,02650,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.82169,,02650,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.41428,,02621,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.61285,,02621,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.66911,,02621,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.87683,,02621,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.11448,,01380,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.11106,,01380,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.90302,,01380,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.90302,,01380,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.40846,,00428,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.56847,,00428,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.7961,,00428,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.88534,,00428,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.23115,,02536,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.36618,,02536,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.8604,,02536,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.8604,,02536,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.33275,,00778,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.33717,,00778,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.93801,,00778,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.93801,,00778,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.87871,,01087,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.79181,,01087,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.43455,,01087,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.67713,,01087,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.83534,,00240,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.74595,,00240,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.59344,,00240,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.80543,,00240,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.3138,,02828,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.31449,,02828,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.76562,,02828,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.76562,,02828,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.17609,,01136,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.20446,,01136,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.88391,,01136,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.88391,,01136,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.49762,,02773,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.65717,,02773,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.56744,,02773,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.95086,,02773,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.25439,,01875,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.29493,,01875,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.83044,,01875,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.83044,,01875,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.16928,,01725,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.17655,,01725,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.84357,,01725,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.84357,,01725,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.30612,,02925,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.33538,,02925,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.85305,,02925,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.85305,,02925,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.45012,,02778,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.58431,,02778,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.92095,,02778,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.97505,,02778,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.0885,,02035,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.14864,,02035,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.95112,,02035,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.95112,,02035,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.51361,,02544,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.66181,,02544,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.57681,,02544,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.74806,,02544,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.26591,,00636,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.67946,,00636,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.79484,,00636,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.9106,,00636,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.1076,,01441,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.22715,,01441,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.95454,,01441,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.95454,,01441,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.47866,,00053,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.72461,,00053,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.65443,,00053,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.81861,,00053,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.59494,,00809,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.77155,,00809,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.51128,,00809,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.80391,,00809,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.26454,,00628,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.53816,,00628,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.79693,,00628,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.95133,,00628,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.29511,,03135,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.30898,,03135,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.84563,,03135,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.84563,,03135,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.39041,,01124,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.62008,,01124,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.7283,,01124,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.79387,,01124,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.14522,,02942,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.289,,02942,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.91211,,02942,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.91211,,02942,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.45404,,02459,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.56447,,02459,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.69697,,02459,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.88145,,02459,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.55986,,03022,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.74406,,03022,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.47994,,03022,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.83318,,03022,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.42844,,00169,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.57787,,00169,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.65447,,00169,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.81738,,00169,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.41751,,02867,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.58599,,02867,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.62413,,02867,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.88911,,02867,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.32924,,02631,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.58572,,02631,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.71208,,02631,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.81256,,02631,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.1636,,02049,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.18507,,02049,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.84632,,02049,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.84632,,02049,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.30162,,00925,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.35224,,00925,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.79997,,00925,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.79997,,00925,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.21708,,02386,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.22324,,02386,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.84803,,02386,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.84803,,02386,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.5111,,02515,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.67502,,02515,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.53127,,02515,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.84194,,02515,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.6782,,01543,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.58908,,01543,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.67224,,01543,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.87795,,01543,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.5039,,02897,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.71916,,02897,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.54001,,02897,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.92595,,02897,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.14064,,02663,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.25388,,02663,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.87837,,02663,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.87837,,02663,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.40498,,03078,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.67151,,03078,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.69978,,03078,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.85204,,03078,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.34528,,02469,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.39621,,02469,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.8656,,02469,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.8656,,02469,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.26299,,02692,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.29565,,02692,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.85761,,02692,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.85761,,02692,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.20011,,01527,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.32197,,01527,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.86249,,01527,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.86249,,01527,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.44522,,01370,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.67563,,01370,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.58256,,01370,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.87392,,01370,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.53153,,01152,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.70091,,01152,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.52003,,01152,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.98862,,01152,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.34533,,02147,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.61358,,02147,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.70149,,02147,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.79386,,02147,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.15209,,01888,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.31613,,01888,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.93835,,01888,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.93835,,01888,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.46004,,01967,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.64413,,01967,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.6522,,01967,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.79123,,01967,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.22347,,00227,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.60121,,00227,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.89017,,00227,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.98002,,00227,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.43577,,00353,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.4118,,00353,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.80339,,00353,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.80339,,00353,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.60259,,01236,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.73434,,01236,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.4514,,01236,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.77104,,01236,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.17689,,02005,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.19885,,02005,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.85721,,02005,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.85721,,02005,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.72142,,01157,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.80389,,01157,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.41486,,01157,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.77446,,01157,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.53419,,00465,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.6582,,00465,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.56643,,00465,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.72086,,00465,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.45626,,00864,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.75353,,00864,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.55613,,00864,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.8083,,00864,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.40456,,01137,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.56723,,01137,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.62172,,01137,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.83369,,01137,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.61891,,02885,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.71149,,02885,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.56455,,02885,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.67322,,02885,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.29909,,01356,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.32133,,01356,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.84764,,01356,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.84764,,01356,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.4231,,00799,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.64776,,00799,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.66136,,00799,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.98918,,00799,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.19267,,02433,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.18947,,02433,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.95426,,02433,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.95426,,02433,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.15116,,01764,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.16561,,01764,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.91775,,01764,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.91775,,01764,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.01348,,02432,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.01582,,02432,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.99775,,02432,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.99775,,02432,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.33707,,02991,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.41964,,02991,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.82428,,02991,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.82428,,02991,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.34318,,02373,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.34705,,02373,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.82516,,02373,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.82516,,02373,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.35091,,00682,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.36881,,00682,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.85748,,00682,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.85748,,00682,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.43854,,01327,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.61462,,01327,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.58632,,01327,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.74467,,01327,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.18808,,02994,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.23534,,02994,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.89574,,02994,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.89574,,02994,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.37173,,00535,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.52119,,00535,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.69833,,00535,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.87061,,00535,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.39151,,01548,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.59793,,01548,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.67468,,01548,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.76469,,01548,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.78973,,00719,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.84236,,00719,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.42994,,00719,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.98447,,00719,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.62703,,00277,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.73831,,00277,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.5539,,00277,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,1.0,,00277,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.61606,,00808,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.67686,,00808,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.53435,,00808,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.76781,,00808,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.25308,,00017,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.5478,,00017,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.84731,,00017,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.92047,,00017,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.03808,,02680,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.07505,,02680,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.9705,,02680,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.9705,,02680,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.52539,,01791,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.759,,01791,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.60766,,01791,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.74966,,01791,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.60702,,01333,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.78547,,01333,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.53006,,01333,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.73906,,01333,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.18369,,00852,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.16545,,00852,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.99587,,00852,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.99587,,00852,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.34558,,02249,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.49322,,02249,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.85538,,02249,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.91372,,02249,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.20279,,01348,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.22729,,01348,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.86544,,01348,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.86544,,01348,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.62394,,01914,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.81687,,01914,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.6988,,01914,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.84503,,01914,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.31098,,00133,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.35072,,00133,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.82943,,00133,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.82943,,00133,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.41972,,00603,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.48818,,00603,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.88032,,00603,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.88032,,00603,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.4506,,00708,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.57698,,00708,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.69411,,00708,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.89626,,00708,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.40915,,00532,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.74983,,00532,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.71559,,00532,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.78756,,00532,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.06031,,01273,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.07182,,01273,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.94069,,01273,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.94069,,01273,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.60145,,02187,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.78672,,02187,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.55382,,02187,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.78588,,02187,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.42476,,01195,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.58608,,01195,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.70078,,01195,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.93204,,01195,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.13198,,02160,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.16716,,02160,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.88682,,02160,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.88682,,02160,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.1337,,02899,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.10653,,02899,ecapa_ahc
MSDWILD,Few,Baseline,Purity,1.0,,02899,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,1.0,,02899,ecapa_ahc
MSDWILD,Few,Baseline,DER,0.21726,,00493,ecapa_ahc
MSDWILD,Few,Baseline,JER,0.38102,,00493,ecapa_ahc
MSDWILD,Few,Baseline,Purity,0.86241,,00493,ecapa_ahc
MSDWILD,Few,Baseline,Coverage,0.86241,,00493,ecapa_ahc
