Dataset,Set,Version,Approach,Metric,Value,Method,File
AISHELL-4,,2.1,Exact,DER,0.10101,WhisperX,S_R004S03C01
AISHELL-4,,2.1,Exact,JER,0.11235,WhisperX,S_R004S03C01
AISHELL-4,,2.1,Exact,Purity,0.9962,WhisperX,S_R004S03C01
AISHELL-4,,2.1,Exact,Coverage,0.9962,WhisperX,S_R004S03C01
AISHELL-4,,2.1,Exact,DER,0.40489,WhisperX,L_R003S01C02
AISHELL-4,,2.1,Exact,JER,0.55416,WhisperX,L_R003S01C02
AISHELL-4,,2.1,Exact,Purity,0.70383,WhisperX,L_R003S01C02
AISHELL-4,,2.1,Exact,Coverage,0.71414,WhisperX,L_R003S01C02
AISHELL-4,,2.1,Exact,DER,0.30688,WhisperX,L_R004S03C01
AISHELL-4,,2.1,Exact,JER,0.5436,WhisperX,L_R004S03C01
AISHELL-4,,2.1,Exact,Purity,0.75059,WhisperX,L_R004S03C01
AISHELL-4,,2.1,Exact,Coverage,0.77161,WhisperX,L_R004S03C01
AISHELL-4,,2.1,Exact,DER,0.48311,WhisperX,M_R003S05C01
AISHELL-4,,2.1,Exact,JER,0.52125,WhisperX,M_R003S05C01
AISHELL-4,,2.1,Exact,Purity,0.65256,WhisperX,M_R003S05C01
AISHELL-4,,2.1,Exact,Coverage,0.82469,WhisperX,M_R003S05C01
AISHELL-4,,2.1,Exact,DER,0.24646,WhisperX,L_R004S01C01
AISHELL-4,,2.1,Exact,JER,0.42734,WhisperX,L_R004S01C01
AISHELL-4,,2.1,Exact,Purity,0.86793,WhisperX,L_R004S01C01
AISHELL-4,,2.1,Exact,Coverage,0.8974,WhisperX,L_R004S01C01
AISHELL-4,,2.1,Exact,DER,0.29119,WhisperX,S_R003S01C01
AISHELL-4,,2.1,Exact,JER,0.45079,WhisperX,S_R003S01C01
AISHELL-4,,2.1,Exact,Purity,0.80324,WhisperX,S_R003S01C01
AISHELL-4,,2.1,Exact,Coverage,0.91389,WhisperX,S_R003S01C01
AISHELL-4,,2.1,Exact,DER,0.33503,WhisperX,L_R004S02C01
AISHELL-4,,2.1,Exact,JER,0.57559,WhisperX,L_R004S02C01
AISHELL-4,,2.1,Exact,Purity,0.75423,WhisperX,L_R004S02C01
AISHELL-4,,2.1,Exact,Coverage,0.76862,WhisperX,L_R004S02C01
AISHELL-4,,2.1,Exact,DER,0.29029,WhisperX,S_R003S02C01
AISHELL-4,,2.1,Exact,JER,0.44235,WhisperX,S_R003S02C01
AISHELL-4,,2.1,Exact,Purity,0.82116,WhisperX,S_R003S02C01
AISHELL-4,,2.1,Exact,Coverage,0.95615,WhisperX,S_R003S02C01
AISHELL-4,,2.1,Exact,DER,0.40759,WhisperX,M_R003S01C01
AISHELL-4,,2.1,Exact,JER,0.47313,WhisperX,M_R003S01C01
AISHELL-4,,2.1,Exact,Purity,0.72796,WhisperX,M_R003S01C01
AISHELL-4,,2.1,Exact,Coverage,0.85628,WhisperX,M_R003S01C01
AISHELL-4,,2.1,Exact,DER,0.14677,WhisperX,S_R004S02C01
AISHELL-4,,2.1,Exact,JER,0.19623,WhisperX,S_R004S02C01
AISHELL-4,,2.1,Exact,Purity,0.96518,WhisperX,S_R004S02C01
AISHELL-4,,2.1,Exact,Coverage,0.96518,WhisperX,S_R004S02C01
AISHELL-4,,2.1,Exact,DER,0.35118,WhisperX,S_R003S03C01
AISHELL-4,,2.1,Exact,JER,0.42854,WhisperX,S_R003S03C01
AISHELL-4,,2.1,Exact,Purity,0.77684,WhisperX,S_R003S03C01
AISHELL-4,,2.1,Exact,Coverage,0.94568,WhisperX,S_R003S03C01
AISHELL-4,,2.1,Exact,DER,0.30201,WhisperX,S_R004S04C01
AISHELL-4,,2.1,Exact,JER,0.38475,WhisperX,S_R004S04C01
AISHELL-4,,2.1,Exact,Purity,0.79266,WhisperX,S_R004S04C01
AISHELL-4,,2.1,Exact,Coverage,0.97916,WhisperX,S_R004S04C01
AISHELL-4,,2.1,Exact,DER,0.41955,WhisperX,L_R003S04C02
AISHELL-4,,2.1,Exact,JER,0.58179,WhisperX,L_R003S04C02
AISHELL-4,,2.1,Exact,Purity,0.74128,WhisperX,L_R003S04C02
AISHELL-4,,2.1,Exact,Coverage,0.92708,WhisperX,L_R003S04C02
AISHELL-4,,2.1,Exact,DER,0.38765,WhisperX,L_R003S02C02
AISHELL-4,,2.1,Exact,JER,0.47546,WhisperX,L_R003S02C02
AISHELL-4,,2.1,Exact,Purity,0.73278,WhisperX,L_R003S02C02
AISHELL-4,,2.1,Exact,Coverage,0.93022,WhisperX,L_R003S02C02
AISHELL-4,,2.1,Exact,DER,0.46918,WhisperX,S_R003S04C01
AISHELL-4,,2.1,Exact,JER,0.75273,WhisperX,S_R003S04C01
AISHELL-4,,2.1,Exact,Purity,0.59576,WhisperX,S_R003S04C01
AISHELL-4,,2.1,Exact,Coverage,0.84569,WhisperX,S_R003S04C01
AISHELL-4,,3.1,Exact,DER,0.17005,WhisperX,S_R004S01C01
AISHELL-4,,3.1,Exact,JER,0.20394,WhisperX,S_R004S01C01
AISHELL-4,,3.1,Exact,Purity,0.96867,WhisperX,S_R004S01C01
AISHELL-4,,3.1,Exact,Coverage,0.96867,WhisperX,S_R004S01C01
AISHELL-4,,3.1,Exact,DER,0.40547,WhisperX,L_R003S03C02
AISHELL-4,,3.1,Exact,JER,0.56887,WhisperX,L_R003S03C02
AISHELL-4,,3.1,Exact,Purity,0.70751,WhisperX,L_R003S03C02
AISHELL-4,,3.1,Exact,Coverage,0.81147,WhisperX,L_R003S03C02
AISHELL-4,,3.1,Exact,DER,0.50956,WhisperX,M_R003S04C01
AISHELL-4,,3.1,Exact,JER,0.54578,WhisperX,M_R003S04C01
AISHELL-4,,3.1,Exact,Purity,0.67425,WhisperX,M_R003S04C01
AISHELL-4,,3.1,Exact,Coverage,0.75778,WhisperX,M_R003S04C01
AISHELL-4,,3.1,Exact,DER,0.18831,WhisperX,L_R004S06C01
AISHELL-4,,3.1,Exact,JER,0.27519,WhisperX,L_R004S06C01
AISHELL-4,,3.1,Exact,Purity,0.92346,WhisperX,L_R004S06C01
AISHELL-4,,3.1,Exact,Coverage,0.97294,WhisperX,L_R004S06C01
AISHELL-4,,3.1,Exact,DER,0.36716,WhisperX,M_R003S02C01
AISHELL-4,,3.1,Exact,JER,0.49594,WhisperX,M_R003S02C01
AISHELL-4,,3.1,Exact,Purity,0.72423,WhisperX,M_R003S02C01
AISHELL-4,,3.1,Exact,Coverage,0.81738,WhisperX,M_R003S02C01
AISHELL-4,,3.1,Exact,DER,0.10101,WhisperX,S_R004S03C01
AISHELL-4,,3.1,Exact,JER,0.11235,WhisperX,S_R004S03C01
AISHELL-4,,3.1,Exact,Purity,0.9962,WhisperX,S_R004S03C01
AISHELL-4,,3.1,Exact,Coverage,0.9962,WhisperX,S_R004S03C01
AISHELL-4,,3.1,Exact,DER,0.50433,WhisperX,L_R003S01C02
AISHELL-4,,3.1,Exact,JER,0.6347,WhisperX,L_R003S01C02
AISHELL-4,,3.1,Exact,Purity,0.5928,WhisperX,L_R003S01C02
AISHELL-4,,3.1,Exact,Coverage,0.8187,WhisperX,L_R003S01C02
AISHELL-4,,3.1,Exact,DER,0.30992,WhisperX,L_R004S03C01
AISHELL-4,,3.1,Exact,JER,0.57905,WhisperX,L_R004S03C01
AISHELL-4,,3.1,Exact,Purity,0.74735,WhisperX,L_R004S03C01
AISHELL-4,,3.1,Exact,Coverage,0.77579,WhisperX,L_R004S03C01
AISHELL-4,,3.1,Exact,DER,0.4972,WhisperX,M_R003S05C01
AISHELL-4,,3.1,Exact,JER,0.56362,WhisperX,M_R003S05C01
AISHELL-4,,3.1,Exact,Purity,0.63624,WhisperX,M_R003S05C01
AISHELL-4,,3.1,Exact,Coverage,0.80553,WhisperX,M_R003S05C01
AISHELL-4,,3.1,Exact,DER,0.24578,WhisperX,L_R004S01C01
AISHELL-4,,3.1,Exact,JER,0.42976,WhisperX,L_R004S01C01
AISHELL-4,,3.1,Exact,Purity,0.86867,WhisperX,L_R004S01C01
AISHELL-4,,3.1,Exact,Coverage,0.89815,WhisperX,L_R004S01C01
AISHELL-4,,3.1,Exact,DER,0.22409,WhisperX,S_R003S01C01
AISHELL-4,,3.1,Exact,JER,0.32299,WhisperX,S_R003S01C01
AISHELL-4,,3.1,Exact,Purity,0.87502,WhisperX,S_R003S01C01
AISHELL-4,,3.1,Exact,Coverage,0.87502,WhisperX,S_R003S01C01
AISHELL-4,,3.1,Exact,DER,0.33208,WhisperX,L_R004S02C01
AISHELL-4,,3.1,Exact,JER,0.60891,WhisperX,L_R004S02C01
AISHELL-4,,3.1,Exact,Purity,0.7516,WhisperX,L_R004S02C01
AISHELL-4,,3.1,Exact,Coverage,0.78883,WhisperX,L_R004S02C01
AISHELL-4,,3.1,Exact,DER,0.29029,WhisperX,S_R003S02C01
AISHELL-4,,3.1,Exact,JER,0.44235,WhisperX,S_R003S02C01
AISHELL-4,,3.1,Exact,Purity,0.82116,WhisperX,S_R003S02C01
AISHELL-4,,3.1,Exact,Coverage,0.95615,WhisperX,S_R003S02C01
AISHELL-4,,3.1,Exact,DER,0.40608,WhisperX,M_R003S01C01
AISHELL-4,,3.1,Exact,JER,0.47237,WhisperX,M_R003S01C01
AISHELL-4,,3.1,Exact,Purity,0.7297,WhisperX,M_R003S01C01
AISHELL-4,,3.1,Exact,Coverage,0.85644,WhisperX,M_R003S01C01
AISHELL-4,,3.1,Exact,DER,0.14677,WhisperX,S_R004S02C01
AISHELL-4,,3.1,Exact,JER,0.19623,WhisperX,S_R004S02C01
AISHELL-4,,3.1,Exact,Purity,0.96518,WhisperX,S_R004S02C01
AISHELL-4,,3.1,Exact,Coverage,0.96518,WhisperX,S_R004S02C01
AISHELL-4,,3.1,Exact,DER,0.35069,WhisperX,S_R003S03C01
AISHELL-4,,3.1,Exact,JER,0.42805,WhisperX,S_R003S03C01
AISHELL-4,,3.1,Exact,Purity,0.77737,WhisperX,S_R003S03C01
AISHELL-4,,3.1,Exact,Coverage,0.94673,WhisperX,S_R003S03C01
AISHELL-4,,3.1,Exact,DER,0.12853,WhisperX,S_R004S04C01
AISHELL-4,,3.1,Exact,JER,0.14012,WhisperX,S_R004S04C01
AISHELL-4,,3.1,Exact,Purity,0.97916,WhisperX,S_R004S04C01
AISHELL-4,,3.1,Exact,Coverage,0.97916,WhisperX,S_R004S04C01
AISHELL-4,,3.1,Exact,DER,0.41928,WhisperX,L_R003S04C02
AISHELL-4,,3.1,Exact,JER,0.57836,WhisperX,L_R003S04C02
AISHELL-4,,3.1,Exact,Purity,0.74155,WhisperX,L_R003S04C02
AISHELL-4,,3.1,Exact,Coverage,0.93196,WhisperX,L_R003S04C02
AISHELL-4,,3.1,Exact,DER,0.38765,WhisperX,L_R003S02C02
AISHELL-4,,3.1,Exact,JER,0.47546,WhisperX,L_R003S02C02
AISHELL-4,,3.1,Exact,Purity,0.73278,WhisperX,L_R003S02C02
AISHELL-4,,3.1,Exact,Coverage,0.93022,WhisperX,L_R003S02C02
AISHELL-4,,3.1,Exact,DER,0.41998,WhisperX,S_R003S04C01
AISHELL-4,,3.1,Exact,JER,0.66532,WhisperX,S_R003S04C01
AISHELL-4,,3.1,Exact,Purity,0.64924,WhisperX,S_R003S04C01
AISHELL-4,,3.1,Exact,Coverage,0.79905,WhisperX,S_R003S04C01
AMI,,2.1,Global,DER,0.56739,WhisperX,EN2002d
AMI,,2.1,Global,JER,0.62824,WhisperX,EN2002d
AMI,,2.1,Global,Purity,0.58125,WhisperX,EN2002d
AMI,,2.1,Global,Coverage,0.66595,WhisperX,EN2002d
AMI,,2.1,Global,DER,0.33594,WhisperX,TS3003c
AMI,,2.1,Global,JER,0.31727,WhisperX,TS3003c
AMI,,2.1,Global,Purity,0.9026,WhisperX,TS3003c
AMI,,2.1,Global,Coverage,0.9026,WhisperX,TS3003c
AMI,,2.1,Global,DER,0.55759,WhisperX,ES2004d
AMI,,2.1,Global,JER,0.64455,WhisperX,ES2004d
AMI,,2.1,Global,Purity,0.58614,WhisperX,ES2004d
AMI,,2.1,Global,Coverage,0.81534,WhisperX,ES2004d
AMI,,2.1,Global,DER,0.32385,WhisperX,TS3003b
AMI,,2.1,Global,JER,0.3145,WhisperX,TS3003b
AMI,,2.1,Global,Purity,0.90453,WhisperX,TS3003b
AMI,,2.1,Global,Coverage,0.90453,WhisperX,TS3003b
AMI,,2.1,Global,DER,0.42847,WhisperX,ES2004a
AMI,,2.1,Global,JER,0.46397,WhisperX,ES2004a
AMI,,2.1,Global,Purity,0.77377,WhisperX,ES2004a
AMI,,2.1,Global,Coverage,0.77377,WhisperX,ES2004a
AMI,,2.1,Global,DER,0.22674,WhisperX,IS1009c
AMI,,2.1,Global,JER,0.23807,WhisperX,IS1009c
AMI,,2.1,Global,Purity,0.91665,WhisperX,IS1009c
AMI,,2.1,Global,Coverage,0.91665,WhisperX,IS1009c
AMI,,2.1,Global,DER,0.59351,WhisperX,EN2002a
AMI,,2.1,Global,JER,0.65202,WhisperX,EN2002a
AMI,,2.1,Global,Purity,0.54231,WhisperX,EN2002a
AMI,,2.1,Global,Coverage,0.7057,WhisperX,EN2002a
AMI,,2.1,Global,DER,0.44148,WhisperX,ES2004c
AMI,,2.1,Global,JER,0.53646,WhisperX,ES2004c
AMI,,2.1,Global,Purity,0.6719,WhisperX,ES2004c
AMI,,2.1,Global,Coverage,0.85627,WhisperX,ES2004c
AMI,,2.1,Global,DER,0.51989,WhisperX,TS3003d
AMI,,2.1,Global,JER,0.62361,WhisperX,TS3003d
AMI,,2.1,Global,Purity,0.71477,WhisperX,TS3003d
AMI,,2.1,Global,Coverage,0.83165,WhisperX,TS3003d
AMI,,2.1,Global,DER,0.38096,WhisperX,IS1009a
AMI,,2.1,Global,JER,0.49016,WhisperX,IS1009a
AMI,,2.1,Global,Purity,0.78111,WhisperX,IS1009a
AMI,,2.1,Global,Coverage,0.78111,WhisperX,IS1009a
AMI,,2.1,Global,DER,0.41619,WhisperX,EN2002c
AMI,,2.1,Global,JER,0.4226,WhisperX,EN2002c
AMI,,2.1,Global,Purity,0.74006,WhisperX,EN2002c
AMI,,2.1,Global,Coverage,0.73877,WhisperX,EN2002c
AMI,,2.1,Global,DER,0.60091,WhisperX,EN2002b
AMI,,2.1,Global,JER,0.72086,WhisperX,EN2002b
AMI,,2.1,Global,Purity,0.52707,WhisperX,EN2002b
AMI,,2.1,Global,Coverage,0.74436,WhisperX,EN2002b
AMI,,2.1,Global,DER,0.36685,WhisperX,IS1009d
AMI,,2.1,Global,JER,0.42799,WhisperX,IS1009d
AMI,,2.1,Global,Purity,0.8301,WhisperX,IS1009d
AMI,,2.1,Global,Coverage,0.8301,WhisperX,IS1009d
AMI,,2.1,Global,DER,0.45093,WhisperX,TS3003a
AMI,,2.1,Global,JER,0.68685,WhisperX,TS3003a
AMI,,2.1,Global,Purity,0.84487,WhisperX,TS3003a
AMI,,2.1,Global,Coverage,0.8776,WhisperX,TS3003a
AMI,,2.1,Global,DER,0.2996,WhisperX,ES2004b
AMI,,2.1,Global,JER,0.30789,WhisperX,ES2004b
AMI,,2.1,Global,Purity,0.84911,WhisperX,ES2004b
AMI,,2.1,Global,Coverage,0.84911,WhisperX,ES2004b
AMI,,3.1,Global,DER,0.53618,WhisperX,EN2002d
AMI,,3.1,Global,JER,0.56448,WhisperX,EN2002d
AMI,,3.1,Global,Purity,0.62196,WhisperX,EN2002d
AMI,,3.1,Global,Coverage,0.62196,WhisperX,EN2002d
AMI,,3.1,Global,DER,0.40922,WhisperX,TS3003c
AMI,,3.1,Global,JER,0.52762,WhisperX,TS3003c
AMI,,3.1,Global,Purity,0.79968,WhisperX,TS3003c
AMI,,3.1,Global,Coverage,0.91797,WhisperX,TS3003c
AMI,,3.1,Global,DER,0.55991,WhisperX,ES2004d
AMI,,3.1,Global,JER,0.65064,WhisperX,ES2004d
AMI,,3.1,Global,Purity,0.58442,WhisperX,ES2004d
AMI,,3.1,Global,Coverage,0.8187,WhisperX,ES2004d
AMI,,3.1,Global,DER,0.38808,WhisperX,TS3003b
AMI,,3.1,Global,JER,0.52009,WhisperX,TS3003b
AMI,,3.1,Global,Purity,0.82363,WhisperX,TS3003b
AMI,,3.1,Global,Coverage,0.91585,WhisperX,TS3003b
AMI,,3.1,Global,DER,0.58009,WhisperX,ES2004a
AMI,,3.1,Global,JER,0.64155,WhisperX,ES2004a
AMI,,3.1,Global,Purity,0.58419,WhisperX,ES2004a
AMI,,3.1,Global,Coverage,0.82514,WhisperX,ES2004a
AMI,,3.1,Global,DER,0.22548,WhisperX,IS1009c
AMI,,3.1,Global,JER,0.23462,WhisperX,IS1009c
AMI,,3.1,Global,Purity,0.91813,WhisperX,IS1009c
AMI,,3.1,Global,Coverage,0.91813,WhisperX,IS1009c
AMI,,3.1,Global,DER,0.60099,WhisperX,EN2002a
AMI,,3.1,Global,JER,0.67339,WhisperX,EN2002a
AMI,,3.1,Global,Purity,0.53507,WhisperX,EN2002a
AMI,,3.1,Global,Coverage,0.71436,WhisperX,EN2002a
AMI,,3.1,Global,DER,0.43786,WhisperX,ES2004c
AMI,,3.1,Global,JER,0.53494,WhisperX,ES2004c
AMI,,3.1,Global,Purity,0.6738,WhisperX,ES2004c
AMI,,3.1,Global,Coverage,0.86271,WhisperX,ES2004c
AMI,,3.1,Global,DER,0.4663,WhisperX,TS3003d
AMI,,3.1,Global,JER,0.50078,WhisperX,TS3003d
AMI,,3.1,Global,Purity,0.78459,WhisperX,TS3003d
AMI,,3.1,Global,Coverage,0.78459,WhisperX,TS3003d
AMI,,3.1,Global,DER,0.38579,WhisperX,IS1009a
AMI,,3.1,Global,JER,0.50153,WhisperX,IS1009a
AMI,,3.1,Global,Purity,0.77458,WhisperX,IS1009a
AMI,,3.1,Global,Coverage,0.77979,WhisperX,IS1009a
AMI,,3.1,Global,DER,0.41803,WhisperX,EN2002c
AMI,,3.1,Global,JER,0.4272,WhisperX,EN2002c
AMI,,3.1,Global,Purity,0.73647,WhisperX,EN2002c
AMI,,3.1,Global,Coverage,0.73647,WhisperX,EN2002c
AMI,,3.1,Global,DER,0.52417,WhisperX,EN2002b
AMI,,3.1,Global,JER,0.6048,WhisperX,EN2002b
AMI,,3.1,Global,Purity,0.62621,WhisperX,EN2002b
AMI,,3.1,Global,Coverage,0.70252,WhisperX,EN2002b
AMI,,3.1,Global,DER,0.41358,WhisperX,IS1009d
AMI,,3.1,Global,JER,0.55844,WhisperX,IS1009d
AMI,,3.1,Global,Purity,0.77233,WhisperX,IS1009d
AMI,,3.1,Global,Coverage,0.83972,WhisperX,IS1009d
AMI,,3.1,Global,DER,0.45649,WhisperX,TS3003a
AMI,,3.1,Global,JER,0.72387,WhisperX,TS3003a
AMI,,3.1,Global,Purity,0.83722,WhisperX,TS3003a
AMI,,3.1,Global,Coverage,0.87987,WhisperX,TS3003a
AMI,,3.1,Global,DER,0.30002,WhisperX,ES2004b
AMI,,3.1,Global,JER,0.30715,WhisperX,ES2004b
AMI,,3.1,Global,Purity,0.84861,WhisperX,ES2004b
AMI,,3.1,Global,Coverage,0.84861,WhisperX,ES2004b
AMI,,2.1,Baseline,DER,0.52615,WhisperX,EN2002d
AMI,,2.1,Baseline,JER,0.54081,WhisperX,EN2002d
AMI,,2.1,Baseline,Purity,0.64091,WhisperX,EN2002d
AMI,,2.1,Baseline,Coverage,0.63509,WhisperX,EN2002d
AMI,,2.1,Baseline,DER,0.33594,WhisperX,TS3003c
AMI,,2.1,Baseline,JER,0.31727,WhisperX,TS3003c
AMI,,2.1,Baseline,Purity,0.9026,WhisperX,TS3003c
AMI,,2.1,Baseline,Coverage,0.9026,WhisperX,TS3003c
AMI,,2.1,Baseline,DER,0.41233,WhisperX,ES2004d
AMI,,2.1,Baseline,JER,0.45239,WhisperX,ES2004d
AMI,,2.1,Baseline,Purity,0.77267,WhisperX,ES2004d
AMI,,2.1,Baseline,Coverage,0.76755,WhisperX,ES2004d
AMI,,2.1,Baseline,DER,0.32385,WhisperX,TS3003b
AMI,,2.1,Baseline,JER,0.3145,WhisperX,TS3003b
AMI,,2.1,Baseline,Purity,0.90453,WhisperX,TS3003b
AMI,,2.1,Baseline,Coverage,0.90453,WhisperX,TS3003b
AMI,,2.1,Baseline,DER,0.42847,WhisperX,ES2004a
AMI,,2.1,Baseline,JER,0.46397,WhisperX,ES2004a
AMI,,2.1,Baseline,Purity,0.77377,WhisperX,ES2004a
AMI,,2.1,Baseline,Coverage,0.77377,WhisperX,ES2004a
AMI,,2.1,Baseline,DER,0.23777,WhisperX,IS1009c
AMI,,2.1,Baseline,JER,0.25149,WhisperX,IS1009c
AMI,,2.1,Baseline,Purity,0.9176,WhisperX,IS1009c
AMI,,2.1,Baseline,Coverage,0.90379,WhisperX,IS1009c
AMI,,2.1,Baseline,DER,0.50648,WhisperX,EN2002a
AMI,,2.1,Baseline,JER,0.52264,WhisperX,EN2002a
AMI,,2.1,Baseline,Purity,0.65434,WhisperX,EN2002a
AMI,,2.1,Baseline,Coverage,0.6539,WhisperX,EN2002a
AMI,,2.1,Baseline,DER,0.30579,WhisperX,ES2004c
AMI,,2.1,Baseline,JER,0.31451,WhisperX,ES2004c
AMI,,2.1,Baseline,Purity,0.82927,WhisperX,ES2004c
AMI,,2.1,Baseline,Coverage,0.82803,WhisperX,ES2004c
AMI,,2.1,Baseline,DER,0.45858,WhisperX,TS3003d
AMI,,2.1,Baseline,JER,0.47845,WhisperX,TS3003d
AMI,,2.1,Baseline,Purity,0.79603,WhisperX,TS3003d
AMI,,2.1,Baseline,Coverage,0.79483,WhisperX,TS3003d
AMI,,2.1,Baseline,DER,0.38096,WhisperX,IS1009a
AMI,,2.1,Baseline,JER,0.49016,WhisperX,IS1009a
AMI,,2.1,Baseline,Purity,0.78111,WhisperX,IS1009a
AMI,,2.1,Baseline,Coverage,0.78111,WhisperX,IS1009a
AMI,,2.1,Baseline,DER,0.43541,WhisperX,EN2002c
AMI,,2.1,Baseline,JER,0.43854,WhisperX,EN2002c
AMI,,2.1,Baseline,Purity,0.73985,WhisperX,EN2002c
AMI,,2.1,Baseline,Coverage,0.71473,WhisperX,EN2002c
AMI,,2.1,Baseline,DER,0.48194,WhisperX,EN2002b
AMI,,2.1,Baseline,JER,0.50256,WhisperX,EN2002b
AMI,,2.1,Baseline,Purity,0.69853,WhisperX,EN2002b
AMI,,2.1,Baseline,Coverage,0.68076,WhisperX,EN2002b
AMI,,2.1,Baseline,DER,0.36644,WhisperX,IS1009d
AMI,,2.1,Baseline,JER,0.42737,WhisperX,IS1009d
AMI,,2.1,Baseline,Purity,0.83071,WhisperX,IS1009d
AMI,,2.1,Baseline,Coverage,0.83062,WhisperX,IS1009d
AMI,,2.1,Baseline,DER,0.46354,WhisperX,TS3003a
AMI,,2.1,Baseline,JER,0.75489,WhisperX,TS3003a
AMI,,2.1,Baseline,Purity,0.82752,WhisperX,TS3003a
AMI,,2.1,Baseline,Coverage,0.88651,WhisperX,TS3003a
AMI,,2.1,Baseline,DER,0.30009,WhisperX,ES2004b
AMI,,2.1,Baseline,JER,0.30827,WhisperX,ES2004b
AMI,,2.1,Baseline,Purity,0.84911,WhisperX,ES2004b
AMI,,2.1,Baseline,Coverage,0.84853,WhisperX,ES2004b
AMI,,3.1,Baseline,DER,0.53932,WhisperX,EN2002d
AMI,,3.1,Baseline,JER,0.5542,WhisperX,EN2002d
AMI,,3.1,Baseline,Purity,0.63548,WhisperX,EN2002d
AMI,,3.1,Baseline,Coverage,0.61784,WhisperX,EN2002d
AMI,,3.1,Baseline,DER,0.32926,WhisperX,TS3003c
AMI,,3.1,Baseline,JER,0.31279,WhisperX,TS3003c
AMI,,3.1,Baseline,Purity,0.90274,WhisperX,TS3003c
AMI,,3.1,Baseline,Coverage,0.90274,WhisperX,TS3003c
AMI,,3.1,Baseline,DER,0.41418,WhisperX,ES2004d
AMI,,3.1,Baseline,JER,0.46013,WhisperX,ES2004d
AMI,,3.1,Baseline,Purity,0.76688,WhisperX,ES2004d
AMI,,3.1,Baseline,Coverage,0.76512,WhisperX,ES2004d
AMI,,3.1,Baseline,DER,0.32317,WhisperX,TS3003b
AMI,,3.1,Baseline,JER,0.31545,WhisperX,TS3003b
AMI,,3.1,Baseline,Purity,0.90538,WhisperX,TS3003b
AMI,,3.1,Baseline,Coverage,0.90518,WhisperX,TS3003b
AMI,,3.1,Baseline,DER,0.42842,WhisperX,ES2004a
AMI,,3.1,Baseline,JER,0.45758,WhisperX,ES2004a
AMI,,3.1,Baseline,Purity,0.77543,WhisperX,ES2004a
AMI,,3.1,Baseline,Coverage,0.77506,WhisperX,ES2004a
AMI,,3.1,Baseline,DER,0.22919,WhisperX,IS1009c
AMI,,3.1,Baseline,JER,0.23853,WhisperX,IS1009c
AMI,,3.1,Baseline,Purity,0.9177,WhisperX,IS1009c
AMI,,3.1,Baseline,Coverage,0.9138,WhisperX,IS1009c
AMI,,3.1,Baseline,DER,0.51311,WhisperX,EN2002a
AMI,,3.1,Baseline,JER,0.53742,WhisperX,EN2002a
AMI,,3.1,Baseline,Purity,0.64954,WhisperX,EN2002a
AMI,,3.1,Baseline,Coverage,0.64538,WhisperX,EN2002a
AMI,,3.1,Baseline,DER,0.30313,WhisperX,ES2004c
AMI,,3.1,Baseline,JER,0.312,WhisperX,ES2004c
AMI,,3.1,Baseline,Purity,0.83038,WhisperX,ES2004c
AMI,,3.1,Baseline,Coverage,0.829,WhisperX,ES2004c
AMI,,3.1,Baseline,DER,0.45801,WhisperX,TS3003d
AMI,,3.1,Baseline,JER,0.47426,WhisperX,TS3003d
AMI,,3.1,Baseline,Purity,0.79651,WhisperX,TS3003d
AMI,,3.1,Baseline,Coverage,0.79558,WhisperX,TS3003d
AMI,,3.1,Baseline,DER,0.38579,WhisperX,IS1009a
AMI,,3.1,Baseline,JER,0.50153,WhisperX,IS1009a
AMI,,3.1,Baseline,Purity,0.77458,WhisperX,IS1009a
AMI,,3.1,Baseline,Coverage,0.77979,WhisperX,IS1009a
AMI,,3.1,Baseline,DER,0.44355,WhisperX,EN2002c
AMI,,3.1,Baseline,JER,0.44934,WhisperX,EN2002c
AMI,,3.1,Baseline,Purity,0.73744,WhisperX,EN2002c
AMI,,3.1,Baseline,Coverage,0.70455,WhisperX,EN2002c
AMI,,3.1,Baseline,DER,0.49318,WhisperX,EN2002b
AMI,,3.1,Baseline,JER,0.52775,WhisperX,EN2002b
AMI,,3.1,Baseline,Purity,0.68893,WhisperX,EN2002b
AMI,,3.1,Baseline,Coverage,0.66624,WhisperX,EN2002b
AMI,,3.1,Baseline,DER,0.36801,WhisperX,IS1009d
AMI,,3.1,Baseline,JER,0.4243,WhisperX,IS1009d
AMI,,3.1,Baseline,Purity,0.83321,WhisperX,IS1009d
AMI,,3.1,Baseline,Coverage,0.82963,WhisperX,IS1009d
AMI,,3.1,Baseline,DER,0.45649,WhisperX,TS3003a
AMI,,3.1,Baseline,JER,0.72387,WhisperX,TS3003a
AMI,,3.1,Baseline,Purity,0.83722,WhisperX,TS3003a
AMI,,3.1,Baseline,Coverage,0.87987,WhisperX,TS3003a
AMI,,3.1,Baseline,DER,0.29941,WhisperX,ES2004b
AMI,,3.1,Baseline,JER,0.3061,WhisperX,ES2004b
AMI,,3.1,Baseline,Purity,0.84935,WhisperX,ES2004b
AMI,,3.1,Baseline,Coverage,0.84932,WhisperX,ES2004b
AMI,,2.1,Exact,DER,0.56739,WhisperX,EN2002d
AMI,,2.1,Exact,JER,0.62824,WhisperX,EN2002d
AMI,,2.1,Exact,Purity,0.58125,WhisperX,EN2002d
AMI,,2.1,Exact,Coverage,0.66595,WhisperX,EN2002d
AMI,,2.1,Exact,DER,0.33594,WhisperX,TS3003c
