Dataset,Set,Approach,Metric,Value,Method,File
MSDWILD,Few,Exact,DER,0.57006,,02147
MSDWILD,Few,Exact,JER,0.7357,,02147
MSDWILD,Few,Exact,Purity,0.69049,,02147
MSDWILD,Few,Exact,Coverage,0.48896,,02147
MSDWILD,Few,Exact,DER,0.59529,,01888
MSDWILD,Few,Exact,JER,0.70712,,01888
MSDWILD,Few,Exact,Purity,0.93813,,01888
MSDWILD,Few,Exact,Coverage,0.54009,,01888
MSDWILD,Few,Exact,DER,0.68334,,01967
MSDWILD,Few,Exact,JER,0.73025,,01967
MSDWILD,Few,Exact,Purity,0.63978,,01967
MSDWILD,Few,Exact,Coverage,0.43019,,01967
MSDWILD,Few,Exact,DER,0.49714,,00227
MSDWILD,Few,Exact,JER,0.68222,,00227
MSDWILD,Few,Exact,Purity,0.88618,,00227
MSDWILD,Few,Exact,Coverage,0.61141,,00227
MSDWILD,Few,Exact,DER,1.09073,,00353
MSDWILD,Few,Exact,JER,0.67797,,00353
MSDWILD,Few,Exact,Purity,0.66754,,00353
MSDWILD,Few,Exact,Coverage,0.6229,,00353
MSDWILD,Few,Exact,DER,0.66023,,01236
MSDWILD,Few,Exact,JER,0.72222,,01236
MSDWILD,Few,Exact,Purity,0.46231,,01236
MSDWILD,Few,Exact,Coverage,0.43937,,01236
MSDWILD,Few,Exact,DER,0.35818,,02005
MSDWILD,Few,Exact,JER,0.46424,,02005
MSDWILD,Few,Exact,Purity,0.66391,,02005
MSDWILD,Few,Exact,Coverage,0.66391,,02005
MSDWILD,Few,Exact,DER,0.79837,,01157
MSDWILD,Few,Exact,JER,0.77323,,01157
MSDWILD,Few,Exact,Purity,0.43052,,01157
MSDWILD,Few,Exact,Coverage,0.442,,01157
MSDWILD,Few,Exact,DER,0.60087,,00465
MSDWILD,Few,Exact,JER,0.66616,,00465
MSDWILD,Few,Exact,Purity,0.4954,,00465
MSDWILD,Few,Exact,Coverage,0.615,,00465
MSDWILD,Few,Exact,DER,0.5765,,00864
MSDWILD,Few,Exact,JER,0.71379,,00864
MSDWILD,Few,Exact,Purity,0.54912,,00864
MSDWILD,Few,Exact,Coverage,0.4533,,00864
MSDWILD,Few,Exact,DER,0.58678,,01137
MSDWILD,Few,Exact,JER,0.68803,,01137
MSDWILD,Few,Exact,Purity,0.52436,,01137
MSDWILD,Few,Exact,Coverage,0.4605,,01137
MSDWILD,Few,Exact,DER,0.79026,,02885
MSDWILD,Few,Exact,JER,0.73564,,02885
MSDWILD,Few,Exact,Purity,0.5251,,02885
MSDWILD,Few,Exact,Coverage,0.52439,,02885
MSDWILD,Few,Exact,DER,0.46139,,01356
MSDWILD,Few,Exact,JER,0.48058,,01356
MSDWILD,Few,Exact,Purity,0.7137,,01356
MSDWILD,Few,Exact,Coverage,0.7137,,01356
MSDWILD,Few,Exact,DER,0.46489,,00799
MSDWILD,Few,Exact,JER,0.53891,,00799
MSDWILD,Few,Exact,Purity,0.65628,,00799
MSDWILD,Few,Exact,Coverage,0.61679,,00799
MSDWILD,Few,Exact,DER,0.3828,,02433
MSDWILD,Few,Exact,JER,0.41312,,02433
MSDWILD,Few,Exact,Purity,0.79172,,02433
MSDWILD,Few,Exact,Coverage,0.79172,,02433
MSDWILD,Few,Exact,DER,0.4746,,01764
MSDWILD,Few,Exact,JER,0.58042,,01764
MSDWILD,Few,Exact,Purity,0.60576,,01764
MSDWILD,Few,Exact,Coverage,0.6676,,01764
MSDWILD,Few,Exact,DER,0.02003,,02432
MSDWILD,Few,Exact,JER,0.03159,,02432
MSDWILD,Few,Exact,Purity,0.98774,,02432
MSDWILD,Few,Exact,Coverage,0.98774,,02432
MSDWILD,Few,Exact,DER,0.66748,,02991
MSDWILD,Few,Exact,JER,0.66067,,02991
MSDWILD,Few,Exact,Purity,0.78079,,02991
MSDWILD,Few,Exact,Coverage,0.61217,,02991
MSDWILD,Few,Exact,DER,0.50007,,02373
MSDWILD,Few,Exact,JER,0.49707,,02373
MSDWILD,Few,Exact,Purity,0.70905,,02373
MSDWILD,Few,Exact,Coverage,0.70905,,02373
MSDWILD,Few,Exact,DER,0.49685,,00682
MSDWILD,Few,Exact,JER,0.48785,,00682
MSDWILD,Few,Exact,Purity,0.71226,,00682
MSDWILD,Few,Exact,Coverage,0.71226,,00682
MSDWILD,Few,Exact,DER,0.63946,,01327
MSDWILD,Few,Exact,JER,0.7313,,01327
MSDWILD,Few,Exact,Purity,0.54061,,01327
MSDWILD,Few,Exact,Coverage,0.5901,,01327
MSDWILD,Few,Exact,DER,0.49256,,02994
MSDWILD,Few,Exact,JER,0.63645,,02994
MSDWILD,Few,Exact,Purity,0.6431,,02994
MSDWILD,Few,Exact,Coverage,0.67034,,02994
MSDWILD,Few,Exact,DER,0.44456,,00535
MSDWILD,Few,Exact,JER,0.58021,,00535
MSDWILD,Few,Exact,Purity,0.63006,,00535
MSDWILD,Few,Exact,Coverage,0.70398,,00535
MSDWILD,Few,Exact,DER,0.67036,,01548
MSDWILD,Few,Exact,JER,0.75485,,01548
MSDWILD,Few,Exact,Purity,0.58103,,01548
MSDWILD,Few,Exact,Coverage,0.44091,,01548
MSDWILD,Few,Exact,DER,0.68298,,00719
MSDWILD,Few,Exact,JER,0.71013,,00719
MSDWILD,Few,Exact,Purity,0.55354,,00719
MSDWILD,Few,Exact,Coverage,0.63014,,00719
MSDWILD,Few,Exact,DER,0.68906,,00277
MSDWILD,Few,Exact,JER,0.68931,,00277
MSDWILD,Few,Exact,Purity,0.55323,,00277
MSDWILD,Few,Exact,Coverage,0.64543,,00277
MSDWILD,Few,Exact,DER,0.49828,,00808
MSDWILD,Few,Exact,JER,0.57528,,00808
MSDWILD,Few,Exact,Purity,0.59728,,00808
MSDWILD,Few,Exact,Coverage,0.59728,,00808
MSDWILD,Few,Exact,DER,0.29201,,00017
MSDWILD,Few,Exact,JER,0.433,,00017
MSDWILD,Few,Exact,Purity,0.85601,,00017
MSDWILD,Few,Exact,Coverage,0.85601,,00017
MSDWILD,Few,Exact,DER,0.35722,,02680
MSDWILD,Few,Exact,JER,0.54248,,02680
MSDWILD,Few,Exact,Purity,0.71524,,02680
MSDWILD,Few,Exact,Coverage,0.64629,,02680
MSDWILD,Few,Exact,DER,0.63044,,01791
MSDWILD,Few,Exact,JER,0.68008,,01791
MSDWILD,Few,Exact,Purity,0.61281,,01791
MSDWILD,Few,Exact,Coverage,0.50149,,01791
MSDWILD,Few,Exact,DER,0.74488,,01333
MSDWILD,Few,Exact,JER,0.72817,,01333
MSDWILD,Few,Exact,Purity,0.59747,,01333
MSDWILD,Few,Exact,Coverage,0.46797,,01333
MSDWILD,Few,Exact,DER,1.17629,,00852
MSDWILD,Few,Exact,JER,0.69696,,00852
MSDWILD,Few,Exact,Purity,0.62313,,00852
MSDWILD,Few,Exact,Coverage,0.65986,,00852
MSDWILD,Few,Exact,DER,0.80766,,02249
MSDWILD,Few,Exact,JER,0.8033,,02249
MSDWILD,Few,Exact,Purity,0.79696,,02249
MSDWILD,Few,Exact,Coverage,0.45909,,02249
MSDWILD,Few,Exact,DER,0.47413,,01348
MSDWILD,Few,Exact,JER,0.5734,,01348
MSDWILD,Few,Exact,Purity,0.66998,,01348
MSDWILD,Few,Exact,Coverage,0.59442,,01348
MSDWILD,Few,Exact,DER,1.1296,,01914
MSDWILD,Few,Exact,JER,0.86252,,01914
MSDWILD,Few,Exact,Purity,0.71216,,01914
MSDWILD,Few,Exact,Coverage,0.65323,,01914
MSDWILD,Few,Exact,DER,0.66351,,00603
MSDWILD,Few,Exact,JER,0.64388,,00603
MSDWILD,Few,Exact,Purity,0.87445,,00603
MSDWILD,Few,Exact,Coverage,0.71462,,00603
MSDWILD,Few,Exact,DER,0.55424,,00708
MSDWILD,Few,Exact,JER,0.61244,,00708
MSDWILD,Few,Exact,Purity,0.6049,,00708
MSDWILD,Few,Exact,Coverage,0.59565,,00708
MSDWILD,Few,Exact,DER,0.28437,,01273
MSDWILD,Few,Exact,JER,0.41728,,01273
MSDWILD,Few,Exact,Purity,0.71826,,01273
MSDWILD,Few,Exact,Coverage,0.71826,,01273
MSDWILD,Few,Exact,DER,0.79548,,02187
MSDWILD,Few,Exact,JER,0.80606,,02187
MSDWILD,Few,Exact,Purity,0.49532,,02187
MSDWILD,Few,Exact,Coverage,0.45388,,02187
MSDWILD,Few,Exact,DER,0.59829,,01195
MSDWILD,Few,Exact,JER,0.63423,,01195
MSDWILD,Few,Exact,Purity,0.70082,,01195
MSDWILD,Few,Exact,Coverage,0.68043,,01195
MSDWILD,Few,Exact,DER,0.17353,,02160
MSDWILD,Few,Exact,JER,0.23538,,02160
MSDWILD,Few,Exact,Purity,0.84136,,02160
MSDWILD,Few,Exact,Coverage,0.84136,,02160
MSDWILD,Few,Exact,DER,0.44526,,02899
MSDWILD,Few,Exact,JER,0.501,,02899
MSDWILD,Few,Exact,Purity,0.74564,,02899
MSDWILD,Few,Exact,Coverage,0.74564,,02899
MSDWILD,Few,Exact,DER,0.43376,,00493
MSDWILD,Few,Exact,JER,0.64529,,00493
MSDWILD,Few,Exact,Purity,0.84973,,00493
MSDWILD,Few,Exact,Coverage,0.70478,,00493
MSDWILD,Few,Exact,DER,0.8481,,01927
MSDWILD,Few,Exact,JER,0.78203,,01927
MSDWILD,Few,Exact,Purity,0.46052,,01927
MSDWILD,Few,Exact,Coverage,0.53109,,01927
MSDWILD,Few,Exact,DER,0.65587,,00479
MSDWILD,Few,Exact,JER,0.69164,,00479
MSDWILD,Few,Exact,Purity,0.82899,,00479
MSDWILD,Few,Exact,Coverage,0.65547,,00479
MSDWILD,Few,Exact,DER,0.66825,,01182
MSDWILD,Few,Exact,JER,0.6775,,01182
MSDWILD,Few,Exact,Purity,0.57107,,01182
MSDWILD,Few,Exact,Coverage,0.75267,,01182
MSDWILD,Few,Exact,DER,0.5319,,02161
MSDWILD,Few,Exact,JER,0.71814,,02161
MSDWILD,Few,Exact,Purity,0.91541,,02161
MSDWILD,Few,Exact,Coverage,0.52758,,02161
MSDWILD,Few,Exact,DER,1.49188,,00740
MSDWILD,Few,Exact,JER,0.77015,,00740
MSDWILD,Few,Exact,Purity,0.58496,,00740
MSDWILD,Few,Exact,Coverage,0.74411,,00740
MSDWILD,Few,Exact,DER,0.50009,,00979
MSDWILD,Few,Exact,JER,0.73095,,00979
MSDWILD,Few,Exact,Purity,0.74776,,00979
MSDWILD,Few,Exact,Coverage,0.71783,,00979
MSDWILD,Few,Exact,DER,0.4278,,00387
MSDWILD,Few,Exact,JER,0.61537,,00387
MSDWILD,Few,Exact,Purity,0.65868,,00387
MSDWILD,Few,Exact,Coverage,0.61251,,00387
MSDWILD,Few,Exact,DER,0.57595,,00284
MSDWILD,Few,Exact,JER,0.6984,,00284
MSDWILD,Few,Exact,Purity,0.90384,,00284
MSDWILD,Few,Exact,Coverage,0.52624,,00284
MSDWILD,Few,Exact,DER,0.49285,,00668
MSDWILD,Few,Exact,JER,0.62787,,00668
MSDWILD,Few,Exact,Purity,0.81356,,00668
MSDWILD,Few,Exact,Coverage,0.57566,,00668
MSDWILD,Few,Exact,DER,0.51392,,02319
MSDWILD,Few,Exact,JER,0.61317,,02319
MSDWILD,Few,Exact,Purity,0.73581,,02319
MSDWILD,Few,Exact,Coverage,0.5831,,02319
MSDWILD,Few,Exact,DER,0.40463,,03055
MSDWILD,Few,Exact,JER,0.48715,,03055
MSDWILD,Few,Exact,Purity,0.61501,,03055
MSDWILD,Few,Exact,Coverage,0.61501,,03055
MSDWILD,Few,Exact,DER,0.56883,,00695
MSDWILD,Few,Exact,JER,0.61328,,00695
MSDWILD,Few,Exact,Purity,0.60211,,00695
MSDWILD,Few,Exact,Coverage,0.55908,,00695
MSDWILD,Few,Exact,DER,0.5218,,00104
MSDWILD,Few,Exact,JER,0.65246,,00104
MSDWILD,Few,Exact,Purity,0.64593,,00104
MSDWILD,Few,Exact,Coverage,0.58553,,00104
MSDWILD,Few,Exact,DER,0.51495,,01344
MSDWILD,Few,Exact,JER,0.7066,,01344
MSDWILD,Few,Exact,Purity,0.92768,,01344
MSDWILD,Few,Exact,Coverage,0.53933,,01344
MSDWILD,Few,Exact,DER,0.51125,,02817
MSDWILD,Few,Exact,JER,0.64088,,02817
MSDWILD,Few,Exact,Purity,0.76877,,02817
MSDWILD,Few,Exact,Coverage,0.54039,,02817
MSDWILD,Few,Exact,DER,0.40379,,02856
MSDWILD,Few,Exact,JER,0.51682,,02856
MSDWILD,Few,Exact,Purity,0.64063,,02856
MSDWILD,Few,Exact,Coverage,0.64063,,02856
MSDWILD,Few,Exact,DER,0.55916,,00980
MSDWILD,Few,Exact,JER,0.48799,,00980
MSDWILD,Few,Exact,Purity,0.79411,,00980
MSDWILD,Few,Exact,Coverage,0.79411,,00980
MSDWILD,Few,Exact,DER,0.74576,,02535
MSDWILD,Few,Exact,JER,0.64758,,02535
MSDWILD,Few,Exact,Purity,0.57998,,02535
MSDWILD,Few,Exact,Coverage,0.57998,,02535
MSDWILD,Few,Exact,DER,0.32057,,01228
MSDWILD,Few,Exact,JER,0.48715,,01228
MSDWILD,Few,Exact,Purity,0.72341,,01228
MSDWILD,Few,Exact,Coverage,0.68562,,01228
MSDWILD,Few,Exact,DER,0.59636,,00450
MSDWILD,Few,Exact,JER,0.66539,,00450
MSDWILD,Few,Exact,Purity,0.50704,,00450
MSDWILD,Few,Exact,Coverage,0.62857,,00450
MSDWILD,Few,Exact,DER,0.44261,,00817
MSDWILD,Few,Exact,JER,0.55743,,00817
MSDWILD,Few,Exact,Purity,0.61106,,00817
MSDWILD,Few,Exact,Coverage,0.61438,,00817
MSDWILD,Few,Exact,DER,0.54914,,01697
MSDWILD,Few,Exact,JER,0.68017,,01697
MSDWILD,Few,Exact,Purity,0.82955,,01697
MSDWILD,Few,Exact,Coverage,0.59466,,01697
MSDWILD,Few,Exact,DER,0.5519,,02605
MSDWILD,Few,Exact,JER,0.58138,,02605
MSDWILD,Few,Exact,Purity,0.56165,,02605
MSDWILD,Few,Exact,Coverage,0.56165,,02605
MSDWILD,Few,Exact,DER,0.43201,,02595
MSDWILD,Few,Exact,JER,0.56925,,02595
MSDWILD,Few,Exact,Purity,0.64557,,02595
MSDWILD,Few,Exact,Coverage,0.57597,,02595
MSDWILD,Few,Exact,DER,0.60034,,00560
MSDWILD,Few,Exact,JER,0.6654,,00560
MSDWILD,Few,Exact,Purity,0.56158,,00560
MSDWILD,Few,Exact,Coverage,0.56589,,00560
MSDWILD,Few,Exact,DER,0.33044,,01599
MSDWILD,Few,Exact,JER,0.58192,,01599
MSDWILD,Few,Exact,Purity,0.88262,,01599
MSDWILD,Few,Exact,Coverage,0.69311,,01599
MSDWILD,Few,Exact,DER,0.30746,,00557
MSDWILD,Few,Exact,JER,0.33789,,00557
MSDWILD,Few,Exact,Purity,0.78798,,00557
MSDWILD,Few,Exact,Coverage,0.78798,,00557
MSDWILD,Few,Exact,DER,0.80232,,00091
MSDWILD,Few,Exact,JER,0.73855,,00091
MSDWILD,Few,Exact,Purity,0.59293,,00091
MSDWILD,Few,Exact,Coverage,0.56075,,00091
MSDWILD,Few,Exact,DER,0.44884,,00329
MSDWILD,Few,Exact,JER,0.576,,00329
MSDWILD,Few,Exact,Purity,0.62565,,00329
MSDWILD,Few,Exact,Coverage,0.75096,,00329
MSDWILD,Few,Exact,DER,0.38303,,02906
MSDWILD,Few,Exact,JER,0.66791,,02906
MSDWILD,Few,Exact,Purity,0.86676,,02906
MSDWILD,Few,Exact,Coverage,0.64347,,02906
MSDWILD,Few,Exact,DER,0.20913,,00177
MSDWILD,Few,Exact,JER,0.33405,,00177
MSDWILD,Few,Exact,Purity,0.89285,,00177
MSDWILD,Few,Exact,Coverage,0.89285,,00177
MSDWILD,Few,Exact,DER,0.33086,,01325
MSDWILD,Few,Exact,JER,0.45612,,01325
MSDWILD,Few,Exact,Purity,0.68113,,01325
MSDWILD,Few,Exact,Coverage,0.68113,,01325
MSDWILD,Few,Exact,DER,0.55312,,01274
MSDWILD,Few,Exact,JER,0.63117,,01274
MSDWILD,Few,Exact,Purity,0.63554,,01274
MSDWILD,Few,Exact,Coverage,0.5406,,01274
MSDWILD,Few,Exact,DER,0.56789,,01178
MSDWILD,Few,Exact,JER,0.6983,,01178
MSDWILD,Few,Exact,Purity,0.87093,,01178
MSDWILD,Few,Exact,Coverage,0.53208,,01178
MSDWILD,Few,Exact,DER,0.9963,,00882
MSDWILD,Few,Exact,JER,0.73254,,00882
MSDWILD,Few,Exact,Purity,0.7269,,00882
MSDWILD,Few,Exact,Coverage,0.83694,,00882
MSDWILD,Few,Exact,DER,0.39228,,02967
MSDWILD,Few,Exact,JER,0.50732,,02967
MSDWILD,Few,Exact,Purity,0.73675,,02967
MSDWILD,Few,Exact,Coverage,0.73217,,02967
MSDWILD,Few,Exact,DER,0.2028,,02606
MSDWILD,Few,Exact,JER,0.2974,,02606
MSDWILD,Few,Exact,Purity,0.90139,,02606
MSDWILD,Few,Exact,Coverage,0.90139,,02606
MSDWILD,Few,Exact,DER,0.37759,,01170
MSDWILD,Few,Exact,JER,0.4513,,01170
MSDWILD,Few,Exact,Purity,0.69612,,01170
MSDWILD,Few,Exact,Coverage,0.69612,,01170
MSDWILD,Few,Exact,DER,0.53793,,02735
MSDWILD,Few,Exact,JER,0.64629,,02735
MSDWILD,Few,Exact,Purity,0.69603,,02735
MSDWILD,Few,Exact,Coverage,0.5228,,02735
MSDWILD,Few,Exact,DER,0.56597,,01536
MSDWILD,Few,Exact,JER,0.74103,,01536
MSDWILD,Few,Exact,Purity,0.96594,,01536
MSDWILD,Few,Exact,Coverage,0.50874,,01536
MSDWILD,Few,Exact,DER,0.38849,,01457
MSDWILD,Few,Exact,JER,0.50298,,01457
MSDWILD,Few,Exact,Purity,0.63959,,01457
MSDWILD,Few,Exact,Coverage,0.63959,,01457
MSDWILD,Few,Exact,DER,0.70734,,01542
MSDWILD,Few,Exact,JER,0.79055,,01542
MSDWILD,Few,Exact,Purity,0.58658,,01542
MSDWILD,Few,Exact,Coverage,0.48525,,01542
MSDWILD,Few,Exact,DER,0.72103,,02169
MSDWILD,Few,Exact,JER,0.69443,,02169
MSDWILD,Few,Exact,Purity,0.59108,,02169
MSDWILD,Few,Exact,Coverage,0.61339,,02169
MSDWILD,Few,Exact,DER,0.46599,,00090
MSDWILD,Few,Exact,JER,0.61021,,00090
MSDWILD,Few,Exact,Purity,0.61248,,00090
MSDWILD,Few,Exact,Coverage,0.69814,,00090
MSDWILD,Few,Exact,DER,0.42404,,00347
MSDWILD,Few,Exact,JER,0.64359,,00347
MSDWILD,Few,Exact,Purity,0.67874,,00347
MSDWILD,Few,Exact,Coverage,0.62325,,00347
MSDWILD,Few,Exact,DER,0.53341,,01197
MSDWILD,Few,Exact,JER,0.71541,,01197
MSDWILD,Few,Exact,Purity,0.88442,,01197
MSDWILD,Few,Exact,Coverage,0.54779,,01197
MSDWILD,Few,Exact,DER,0.47986,,01825
MSDWILD,Few,Exact,JER,0.56894,,01825
MSDWILD,Few,Exact,Purity,0.61826,,01825
MSDWILD,Few,Exact,Coverage,0.59497,,01825
MSDWILD,Few,Exact,DER,0.65384,,00551
MSDWILD,Few,Exact,JER,0.66599,,00551
MSDWILD,Few,Exact,Purity,0.83886,,00551
MSDWILD,Few,Exact,Coverage,0.57947,,00551
MSDWILD,Few,Exact,DER,0.52414,,02513
MSDWILD,Few,Exact,JER,0.67226,,02513
MSDWILD,Few,Exact,Purity,0.8171,,02513
MSDWILD,Few,Exact,Coverage,0.53392,,02513
MSDWILD,Few,Exact,DER,0.43859,,02448
MSDWILD,Few,Exact,JER,0.65014,,02448
MSDWILD,Few,Exact,Purity,0.86551,,02448
MSDWILD,Few,Exact,Coverage,0.58665,,02448
MSDWILD,Few,Exact,DER,0.43919,,00302
MSDWILD,Few,Exact,JER,0.60398,,00302
MSDWILD,Few,Exact,Purity,0.67093,,00302
MSDWILD,Few,Exact,Coverage,0.58204,,00302
MSDWILD,Few,Exact,DER,0.83492,,02405
MSDWILD,Few,Exact,JER,0.70253,,02405
MSDWILD,Few,Exact,Purity,0.74699,,02405
MSDWILD,Few,Exact,Coverage,0.63102,,02405
MSDWILD,Few,Exact,DER,0.24925,,02832
MSDWILD,Few,Exact,JER,0.33298,,02832
MSDWILD,Few,Exact,Purity,0.76886,,02832
MSDWILD,Few,Exact,Coverage,0.76886,,02832
MSDWILD,Few,Exact,DER,0.57389,,01945
MSDWILD,Few,Exact,JER,0.64818,,01945
MSDWILD,Few,Exact,Purity,0.59478,,01945
MSDWILD,Few,Exact,Coverage,0.61231,,01945
MSDWILD,Few,Exact,DER,0.51013,,01019
MSDWILD,Few,Exact,JER,0.58762,,01019
MSDWILD,Few,Exact,Purity,0.56393,,01019
MSDWILD,Few,Exact,Coverage,0.59778,,01019
MSDWILD,Few,Exact,DER,0.46731,,01378
MSDWILD,Few,Exact,JER,0.61156,,01378
MSDWILD,Few,Exact,Purity,0.57077,,01378
MSDWILD,Few,Exact,Coverage,0.72571,,01378
MSDWILD,Few,Exact,DER,0.7113,,00235
MSDWILD,Few,Exact,JER,0.77263,,00235
MSDWILD,Few,Exact,Purity,0.54103,,00235
MSDWILD,Few,Exact,Coverage,0.45909,,00235
MSDWILD,Few,Exact,DER,0.59717,,02241
MSDWILD,Few,Exact,JER,0.7217,,02241
MSDWILD,Few,Exact,Purity,0.56376,,02241
MSDWILD,Few,Exact,Coverage,0.45995,,02241
MSDWILD,Few,Exact,DER,0.45561,,00641
MSDWILD,Few,Exact,JER,0.60401,,00641
MSDWILD,Few,Exact,Purity,0.57366,,00641
MSDWILD,Few,Exact,Coverage,0.9039,,00641
MSDWILD,Few,Exact,DER,0.59135,,01246
MSDWILD,Few,Exact,JER,0.75581,,01246
MSDWILD,Few,Exact,Purity,0.70404,,01246
MSDWILD,Few,Exact,Coverage,0.45257,,01246
MSDWILD,Few,Exact,DER,0.59537,,00991
MSDWILD,Few,Exact,JER,0.72131,,00991
MSDWILD,Few,Exact,Purity,0.5797,,00991
MSDWILD,Few,Exact,Coverage,0.50908,,00991
MSDWILD,Few,Exact,DER,0.38677,,00683
MSDWILD,Few,Exact,JER,0.48907,,00683
MSDWILD,Few,Exact,Purity,0.64218,,00683
MSDWILD,Few,Exact,Coverage,0.77881,,00683
MSDWILD,Few,Exact,DER,0.32622,,01180
MSDWILD,Few,Exact,JER,0.41222,,01180
MSDWILD,Few,Exact,Purity,0.69485,,01180
MSDWILD,Few,Exact,Coverage,0.69485,,01180
MSDWILD,Few,Exact,DER,0.37321,,02109
MSDWILD,Few,Exact,JER,0.46092,,02109
MSDWILD,Few,Exact,Purity,0.63222,,02109
MSDWILD,Few,Exact,Coverage,0.63222,,02109
MSDWILD,Few,Exact,DER,0.70857,,00706
MSDWILD,Few,Exact,JER,0.79401,,00706
MSDWILD,Few,Exact,Purity,0.58933,,00706
MSDWILD,Few,Exact,Coverage,0.40121,,00706
MSDWILD,Few,Exact,DER,0.71992,,00242
MSDWILD,Few,Exact,JER,0.76515,,00242
MSDWILD,Few,Exact,Purity,0.53836,,00242
MSDWILD,Few,Exact,Coverage,0.43493,,00242
MSDWILD,Few,Exact,DER,0.67828,,03049
MSDWILD,Few,Exact,JER,0.73012,,03049
MSDWILD,Few,Exact,Purity,0.58988,,03049
MSDWILD,Few,Exact,Coverage,0.54311,,03049
MSDWILD,Few,Exact,DER,0.6097,,01290
MSDWILD,Few,Exact,JER,0.69489,,01290
MSDWILD,Few,Exact,Purity,0.55158,,01290
MSDWILD,Few,Exact,Coverage,0.48462,,01290
MSDWILD,Few,Exact,DER,1.15545,,01740
MSDWILD,Few,Exact,JER,0.78689,,01740
MSDWILD,Few,Exact,Purity,0.54258,,01740
MSDWILD,Few,Exact,Coverage,0.45151,,01740
MSDWILD,Few,Exact,DER,0.35656,,01407
MSDWILD,Few,Exact,JER,0.41408,,01407
MSDWILD,Few,Exact,Purity,0.7623,,01407
MSDWILD,Few,Exact,Coverage,0.7623,,01407
MSDWILD,Few,Exact,DER,0.54565,,02470
MSDWILD,Few,Exact,JER,0.65728,,02470
MSDWILD,Few,Exact,Purity,0.54588,,02470
MSDWILD,Few,Exact,Coverage,0.58214,,02470
MSDWILD,Few,Exact,DER,0.34524,,03075
MSDWILD,Few,Exact,JER,0.44042,,03075
MSDWILD,Few,Exact,Purity,0.70798,,03075
MSDWILD,Few,Exact,Coverage,0.70798,,03075
MSDWILD,Few,Exact,DER,0.46168,,01433
MSDWILD,Few,Exact,JER,0.63169,,01433
MSDWILD,Few,Exact,Purity,0.82725,,01433
MSDWILD,Few,Exact,Coverage,0.55796,,01433
MSDWILD,Few,Exact,DER,0.70758,,01688
MSDWILD,Few,Exact,JER,0.71823,,01688
MSDWILD,Few,Exact,Purity,0.6452,,01688
MSDWILD,Few,Exact,Coverage,0.52138,,01688
MSDWILD,Few,Exact,DER,0.31225,,02823
MSDWILD,Few,Exact,JER,0.42565,,02823
MSDWILD,Few,Exact,Purity,0.70531,,02823
MSDWILD,Few,Exact,Coverage,0.73409,,02823
MSDWILD,Few,Exact,DER,0.45536,,02869
MSDWILD,Few,Exact,JER,0.60232,,02869
MSDWILD,Few,Exact,Purity,0.74443,,02869
MSDWILD,Few,Exact,Coverage,0.6634,,02869
MSDWILD,Few,Exact,DER,0.56153,,03070
MSDWILD,Few,Exact,JER,0.63553,,03070
MSDWILD,Few,Exact,Purity,0.53383,,03070
MSDWILD,Few,Exact,Coverage,0.62359,,03070
MSDWILD,Few,Exact,DER,0.73412,,01827
MSDWILD,Few,Exact,JER,0.81362,,01827
MSDWILD,Few,Exact,Purity,0.8123,,01827
MSDWILD,Few,Exact,Coverage,0.45941,,01827
MSDWILD,Few,Exact,DER,0.75068,,02960
MSDWILD,Few,Exact,JER,0.70278,,02960
MSDWILD,Few,Exact,Purity,0.97541,,02960
MSDWILD,Few,Exact,Coverage,0.64208,,02960
MSDWILD,Few,Exact,DER,0.48876,,01511
MSDWILD,Few,Exact,JER,0.61897,,01511
MSDWILD,Few,Exact,Purity,0.70976,,01511
MSDWILD,Few,Exact,Coverage,0.79368,,01511
MSDWILD,Few,Exact,DER,0.56749,,00973
MSDWILD,Few,Exact,JER,0.67415,,00973
MSDWILD,Few,Exact,Purity,0.64924,,00973
MSDWILD,Few,Exact,Coverage,1.0,,00973
MSDWILD,Few,Exact,DER,0.55203,,00341
MSDWILD,Few,Exact,JER,0.6114,,00341
MSDWILD,Few,Exact,Purity,0.76086,,00341
MSDWILD,Few,Exact,Coverage,0.64161,,00341
MSDWILD,Few,Exact,DER,0.44431,,00982
MSDWILD,Few,Exact,JER,0.57595,,00982
MSDWILD,Few,Exact,Purity,0.60721,,00982
MSDWILD,Few,Exact,Coverage,0.6102,,00982
MSDWILD,Few,Exact,DER,0.40992,,02662
MSDWILD,Few,Exact,JER,0.40379,,02662
MSDWILD,Few,Exact,Purity,0.8506,,02662
MSDWILD,Few,Exact,Coverage,0.8506,,02662
MSDWILD,Few,Exact,DER,0.56786,,01657
MSDWILD,Few,Exact,JER,0.65111,,01657
MSDWILD,Few,Exact,Purity,0.64444,,01657
MSDWILD,Few,Exact,Coverage,0.47121,,01657
MSDWILD,Few,Exact,DER,0.43879,,00328
MSDWILD,Few,Exact,JER,0.54748,,00328
MSDWILD,Few,Exact,Purity,0.64001,,00328
MSDWILD,Few,Exact,Coverage,0.70868,,00328
MSDWILD,Few,Exact,DER,0.78041,,01499
MSDWILD,Few,Exact,JER,0.7513,,01499
MSDWILD,Few,Exact,Purity,0.39678,,01499
MSDWILD,Few,Exact,Coverage,0.38403,,01499
MSDWILD,Few,Exact,DER,0.7343,,00222
MSDWILD,Few,Exact,JER,0.65215,,00222
