Data Set,Set,Version,Approach,Metric,Value,Method,File
VoxConverse,,3.1,Exact,Coverage,0.87329,PyAnnote,oubab
VoxConverse,,3.1,Exact,DER,0.19131,PyAnnote,lpola
VoxConverse,,3.1,Exact,JER,0.48536,PyAnnote,lpola
VoxConverse,,3.1,Exact,Purity,0.8748,PyAnnote,lpola
VoxConverse,,3.1,Exact,Coverage,0.86719,PyAnnote,lpola
VoxConverse,,3.1,Exact,DER,0.01889,PyAnnote,jttar
VoxConverse,,3.1,Exact,JER,0.12412,PyAnnote,jttar
VoxConverse,,3.1,Exact,Purity,0.99563,PyAnnote,jttar
VoxConverse,,3.1,Exact,Coverage,0.99563,PyAnnote,jttar
VoxConverse,,3.1,Exact,DER,0.08613,PyAnnote,wwvcs
VoxConverse,,3.1,Exact,JER,0.08206,PyAnnote,wwvcs
VoxConverse,,3.1,Exact,Purity,0.96995,PyAnnote,wwvcs
VoxConverse,,3.1,Exact,Coverage,0.96995,PyAnnote,wwvcs
VoxConverse,,3.1,Exact,DER,0.24715,PyAnnote,vtzqw
VoxConverse,,3.1,Exact,JER,0.6521,PyAnnote,vtzqw
VoxConverse,,3.1,Exact,Purity,0.91969,PyAnnote,vtzqw
VoxConverse,,3.1,Exact,Coverage,0.86004,PyAnnote,vtzqw
VoxConverse,,3.1,Exact,DER,0.0752,PyAnnote,pzxit
VoxConverse,,3.1,Exact,JER,0.08032,PyAnnote,pzxit
VoxConverse,,3.1,Exact,Purity,0.93145,PyAnnote,pzxit
VoxConverse,,3.1,Exact,Coverage,0.93145,PyAnnote,pzxit
VoxConverse,,3.1,Exact,DER,0.04981,PyAnnote,vuewy
VoxConverse,,3.1,Exact,JER,0.05902,PyAnnote,vuewy
VoxConverse,,3.1,Exact,Purity,0.87057,PyAnnote,vuewy
VoxConverse,,3.1,Exact,Coverage,0.87057,PyAnnote,vuewy
VoxConverse,,3.1,Exact,DER,0.30038,PyAnnote,utial
VoxConverse,,3.1,Exact,JER,0.69797,PyAnnote,utial
VoxConverse,,3.1,Exact,Purity,0.81867,PyAnnote,utial
VoxConverse,,3.1,Exact,Coverage,0.67082,PyAnnote,utial
VoxConverse,,3.1,Exact,DER,0.12182,PyAnnote,pwnsw
VoxConverse,,3.1,Exact,JER,0.71197,PyAnnote,pwnsw
VoxConverse,,3.1,Exact,Purity,0.8519,PyAnnote,pwnsw
VoxConverse,,3.1,Exact,Coverage,0.84905,PyAnnote,pwnsw
VoxConverse,,3.1,Exact,DER,0.16403,PyAnnote,tbjqx
VoxConverse,,3.1,Exact,JER,0.5316,PyAnnote,tbjqx
VoxConverse,,3.1,Exact,Purity,0.79958,PyAnnote,tbjqx
VoxConverse,,3.1,Exact,Coverage,0.79633,PyAnnote,tbjqx
VoxConverse,,3.1,Exact,DER,0.08495,PyAnnote,mbzht
VoxConverse,,3.1,Exact,JER,0.19944,PyAnnote,mbzht
VoxConverse,,3.1,Exact,Purity,0.89695,PyAnnote,mbzht
VoxConverse,,3.1,Exact,Coverage,0.89695,PyAnnote,mbzht
VoxConverse,,3.1,Exact,DER,0.13699,PyAnnote,rxulz
VoxConverse,,3.1,Exact,JER,0.37337,PyAnnote,rxulz
VoxConverse,,3.1,Exact,Purity,0.92703,PyAnnote,rxulz
VoxConverse,,3.1,Exact,Coverage,0.95503,PyAnnote,rxulz
VoxConverse,,3.1,Exact,DER,0.15603,PyAnnote,bjruf
VoxConverse,,3.1,Exact,JER,0.15634,PyAnnote,bjruf
VoxConverse,,3.1,Exact,Purity,0.81453,PyAnnote,bjruf
VoxConverse,,3.1,Exact,Coverage,0.81453,PyAnnote,bjruf
VoxConverse,,3.1,Exact,DER,0.05951,PyAnnote,kgjaa
VoxConverse,,3.1,Exact,JER,0.14993,PyAnnote,kgjaa
VoxConverse,,3.1,Exact,Purity,0.97862,PyAnnote,kgjaa
VoxConverse,,3.1,Exact,Coverage,0.97862,PyAnnote,kgjaa
VoxConverse,,3.1,Exact,DER,0.36706,PyAnnote,bidnq
VoxConverse,,3.1,Exact,JER,0.64973,PyAnnote,bidnq
VoxConverse,,3.1,Exact,Purity,0.74076,PyAnnote,bidnq
VoxConverse,,3.1,Exact,Coverage,0.62499,PyAnnote,bidnq
VoxConverse,,3.1,Exact,DER,0.06665,PyAnnote,tpslg
VoxConverse,,3.1,Exact,JER,0.06844,PyAnnote,tpslg
VoxConverse,,3.1,Exact,Purity,0.9491,PyAnnote,tpslg
VoxConverse,,3.1,Exact,Coverage,0.9491,PyAnnote,tpslg
VoxConverse,,3.1,Exact,DER,0.06502,PyAnnote,isxwc
VoxConverse,,3.1,Exact,JER,0.10224,PyAnnote,isxwc
VoxConverse,,3.1,Exact,Purity,0.95574,PyAnnote,isxwc
VoxConverse,,3.1,Exact,Coverage,0.95574,PyAnnote,isxwc
VoxConverse,,3.1,Exact,DER,0.10309,PyAnnote,hqhrb
VoxConverse,,3.1,Exact,JER,0.09522,PyAnnote,hqhrb
VoxConverse,,3.1,Exact,Purity,0.93248,PyAnnote,hqhrb
VoxConverse,,3.1,Exact,Coverage,0.93248,PyAnnote,hqhrb
VoxConverse,,3.1,Exact,DER,0.15963,PyAnnote,wcxfk
VoxConverse,,3.1,Exact,JER,0.22937,PyAnnote,wcxfk
VoxConverse,,3.1,Exact,Purity,0.56959,PyAnnote,wcxfk
VoxConverse,,3.1,Exact,Coverage,0.56959,PyAnnote,wcxfk
VoxConverse,,3.1,Exact,DER,0.07505,PyAnnote,gmmwm
VoxConverse,,3.1,Exact,JER,0.07357,PyAnnote,gmmwm
VoxConverse,,3.1,Exact,Purity,0.96914,PyAnnote,gmmwm
VoxConverse,,3.1,Exact,Coverage,0.96914,PyAnnote,gmmwm
VoxConverse,,3.1,Exact,DER,0.0978,PyAnnote,bvqnu
VoxConverse,,3.1,Exact,JER,0.38183,PyAnnote,bvqnu
VoxConverse,,3.1,Exact,Purity,0.9016,PyAnnote,bvqnu
VoxConverse,,3.1,Exact,Coverage,0.89825,PyAnnote,bvqnu
VoxConverse,,3.1,Exact,DER,0.09217,PyAnnote,nlvdr
VoxConverse,,3.1,Exact,JER,0.0758,PyAnnote,nlvdr
VoxConverse,,3.1,Exact,Purity,0.96736,PyAnnote,nlvdr
VoxConverse,,3.1,Exact,Coverage,0.96736,PyAnnote,nlvdr
VoxConverse,,3.1,Exact,DER,0.08255,PyAnnote,qxana
VoxConverse,,3.1,Exact,JER,0.18967,PyAnnote,qxana
VoxConverse,,3.1,Exact,Purity,0.95962,PyAnnote,qxana
VoxConverse,,3.1,Exact,Coverage,0.96247,PyAnnote,qxana
VoxConverse,,3.1,Exact,DER,0.06567,PyAnnote,ocfop
VoxConverse,,3.1,Exact,JER,0.0684,PyAnnote,ocfop
VoxConverse,,3.1,Exact,Purity,0.78702,PyAnnote,ocfop
VoxConverse,,3.1,Exact,Coverage,0.78702,PyAnnote,ocfop
VoxConverse,,3.1,Exact,DER,0.15064,PyAnnote,sxqvt
VoxConverse,,3.1,Exact,JER,0.42799,PyAnnote,sxqvt
VoxConverse,,3.1,Exact,Purity,0.97234,PyAnnote,sxqvt
VoxConverse,,3.1,Exact,Coverage,0.9591,PyAnnote,sxqvt
VoxConverse,,3.1,Exact,DER,0.03852,PyAnnote,gyomp
VoxConverse,,3.1,Exact,JER,0.0502,PyAnnote,gyomp
VoxConverse,,3.1,Exact,Purity,1.0,PyAnnote,gyomp
VoxConverse,,3.1,Exact,Coverage,1.0,PyAnnote,gyomp
VoxConverse,,3.1,Exact,DER,0.15369,PyAnnote,kajfh
VoxConverse,,3.1,Exact,JER,0.16542,PyAnnote,kajfh
VoxConverse,,3.1,Exact,Purity,0.94814,PyAnnote,kajfh
VoxConverse,,3.1,Exact,Coverage,0.93078,PyAnnote,kajfh
VoxConverse,,3.1,Exact,DER,0.2526,PyAnnote,bpzsc
VoxConverse,,3.1,Exact,JER,0.83412,PyAnnote,bpzsc
VoxConverse,,3.1,Exact,Purity,0.90018,PyAnnote,bpzsc
VoxConverse,,3.1,Exact,Coverage,0.74191,PyAnnote,bpzsc
VoxConverse,,3.1,Exact,DER,0.06782,PyAnnote,zedtj
VoxConverse,,3.1,Exact,JER,0.12011,PyAnnote,zedtj
VoxConverse,,3.1,Exact,Purity,0.98387,PyAnnote,zedtj
VoxConverse,,3.1,Exact,Coverage,0.98387,PyAnnote,zedtj
VoxConverse,,3.1,Exact,DER,0.287,PyAnnote,fyqoe
VoxConverse,,3.1,Exact,JER,0.37697,PyAnnote,fyqoe
VoxConverse,,3.1,Exact,Purity,0.63308,PyAnnote,fyqoe
VoxConverse,,3.1,Exact,Coverage,0.63308,PyAnnote,fyqoe
VoxConverse,,3.1,Exact,DER,0.21358,PyAnnote,clfcg
VoxConverse,,3.1,Exact,JER,0.30902,PyAnnote,clfcg
VoxConverse,,3.1,Exact,Purity,0.87804,PyAnnote,clfcg
VoxConverse,,3.1,Exact,Coverage,0.89708,PyAnnote,clfcg
VoxConverse,,3.1,Exact,DER,0.00886,PyAnnote,xlyov
VoxConverse,,3.1,Exact,JER,0.00883,PyAnnote,xlyov
VoxConverse,,3.1,Exact,Purity,1.0,PyAnnote,xlyov
VoxConverse,,3.1,Exact,Coverage,1.0,PyAnnote,xlyov
VoxConverse,,3.1,Exact,DER,0.17563,PyAnnote,uevxo
VoxConverse,,3.1,Exact,JER,0.28598,PyAnnote,uevxo
VoxConverse,,3.1,Exact,Purity,0.89754,PyAnnote,uevxo
VoxConverse,,3.1,Exact,Coverage,0.84397,PyAnnote,uevxo
VoxConverse,,3.1,Exact,DER,0.01271,PyAnnote,gkiki
VoxConverse,,3.1,Exact,JER,0.01505,PyAnnote,gkiki
VoxConverse,,3.1,Exact,Purity,0.94749,PyAnnote,gkiki
VoxConverse,,3.1,Exact,Coverage,0.94749,PyAnnote,gkiki
VoxConverse,,3.1,Exact,DER,0.04623,PyAnnote,ytula
VoxConverse,,3.1,Exact,JER,0.05988,PyAnnote,ytula
VoxConverse,,3.1,Exact,Purity,0.99813,PyAnnote,ytula
VoxConverse,,3.1,Exact,Coverage,0.99813,PyAnnote,ytula
VoxConverse,,3.1,Exact,DER,0.13894,PyAnnote,kpjud
VoxConverse,,3.1,Exact,JER,0.46344,PyAnnote,kpjud
VoxConverse,,3.1,Exact,Purity,0.77751,PyAnnote,kpjud
VoxConverse,,3.1,Exact,Coverage,0.8555,PyAnnote,kpjud
VoxConverse,,3.1,Exact,DER,0.31348,PyAnnote,jxpom
VoxConverse,,3.1,Exact,JER,0.58818,PyAnnote,jxpom
VoxConverse,,3.1,Exact,Purity,0.76282,PyAnnote,jxpom
VoxConverse,,3.1,Exact,Coverage,0.72178,PyAnnote,jxpom
VoxConverse,,3.1,Exact,DER,0.15575,PyAnnote,optsn
VoxConverse,,3.1,Exact,JER,0.52111,PyAnnote,optsn
VoxConverse,,3.1,Exact,Purity,0.87771,PyAnnote,optsn
VoxConverse,,3.1,Exact,Coverage,0.87333,PyAnnote,optsn
TAL,,2.1,Global,DER,0.23113,PyAnnote,416
TAL,,2.1,Global,JER,0.46756,PyAnnote,416
TAL,,2.1,Global,Purity,0.97454,PyAnnote,416
TAL,,2.1,Global,Coverage,0.88562,PyAnnote,416
TAL,,2.1,Global,DER,0.17906,PyAnnote,279
TAL,,2.1,Global,JER,0.31544,PyAnnote,279
TAL,,2.1,Global,Purity,0.97062,PyAnnote,279
TAL,,2.1,Global,Coverage,0.91826,PyAnnote,279
TAL,,2.1,Global,DER,0.19802,PyAnnote,219
TAL,,2.1,Global,JER,0.3063,PyAnnote,219
TAL,,2.1,Global,Purity,0.96386,PyAnnote,219
TAL,,2.1,Global,Coverage,0.94743,PyAnnote,219
TAL,,2.1,Global,DER,0.13578,PyAnnote,437
TAL,,2.1,Global,JER,0.41926,PyAnnote,437
TAL,,2.1,Global,Purity,0.96664,PyAnnote,437
TAL,,2.1,Global,Coverage,0.96177,PyAnnote,437
TAL,,2.1,Global,DER,0.17538,PyAnnote,171
TAL,,2.1,Global,JER,0.46579,PyAnnote,171
TAL,,2.1,Global,Purity,0.945,PyAnnote,171
TAL,,2.1,Global,Coverage,0.95409,PyAnnote,171
TAL,,2.1,Global,DER,0.16765,PyAnnote,113
TAL,,2.1,Global,JER,0.4745,PyAnnote,113
TAL,,2.1,Global,Purity,0.96724,PyAnnote,113
TAL,,2.1,Global,Coverage,0.96129,PyAnnote,113
TAL,,2.1,Global,DER,0.15869,PyAnnote,683
TAL,,2.1,Global,JER,0.32324,PyAnnote,683
TAL,,2.1,Global,Purity,0.94611,PyAnnote,683
TAL,,2.1,Global,Coverage,0.93927,PyAnnote,683
TAL,,2.1,Global,DER,0.27478,PyAnnote,78
TAL,,2.1,Global,JER,0.37575,PyAnnote,78
TAL,,2.1,Global,Purity,0.93624,PyAnnote,78
TAL,,2.1,Global,Coverage,0.89547,PyAnnote,78
TAL,,2.1,Global,DER,0.29016,PyAnnote,432
TAL,,2.1,Global,JER,0.51297,PyAnnote,432
TAL,,2.1,Global,Purity,0.85304,PyAnnote,432
TAL,,2.1,Global,Coverage,0.83968,PyAnnote,432
TAL,,2.1,Global,DER,0.14629,PyAnnote,665
TAL,,2.1,Global,JER,0.37003,PyAnnote,665
TAL,,2.1,Global,Purity,0.96883,PyAnnote,665
TAL,,2.1,Global,Coverage,0.95978,PyAnnote,665
TAL,,2.1,Global,DER,0.17203,PyAnnote,527
TAL,,2.1,Global,JER,0.40977,PyAnnote,527
TAL,,2.1,Global,Purity,0.96582,PyAnnote,527
TAL,,2.1,Global,Coverage,0.94907,PyAnnote,527
TAL,,2.1,Global,DER,0.13939,PyAnnote,548
TAL,,2.1,Global,JER,0.25963,PyAnnote,548
TAL,,2.1,Global,Purity,0.95227,PyAnnote,548
TAL,,2.1,Global,Coverage,0.9387,PyAnnote,548
TAL,,2.1,Global,DER,0.20475,PyAnnote,343
TAL,,2.1,Global,JER,0.28821,PyAnnote,343
TAL,,2.1,Global,Purity,0.95759,PyAnnote,343
TAL,,2.1,Global,Coverage,0.92216,PyAnnote,343
TAL,,2.1,Global,DER,0.14498,PyAnnote,522
TAL,,2.1,Global,JER,0.22763,PyAnnote,522
TAL,,2.1,Global,Purity,0.98006,PyAnnote,522
TAL,,2.1,Global,Coverage,0.98075,PyAnnote,522
TAL,,2.1,Global,DER,0.18131,PyAnnote,403
TAL,,2.1,Global,JER,0.34278,PyAnnote,403
TAL,,2.1,Global,Purity,0.91018,PyAnnote,403
TAL,,2.1,Global,Coverage,0.90942,PyAnnote,403
TAL,,2.1,Global,DER,0.31432,PyAnnote,558
TAL,,2.1,Global,JER,0.44259,PyAnnote,558
TAL,,2.1,Global,Purity,0.86349,PyAnnote,558
TAL,,2.1,Global,Coverage,0.86489,PyAnnote,558
TAL,,2.1,Global,DER,0.19298,PyAnnote,195
TAL,,2.1,Global,JER,0.35657,PyAnnote,195
TAL,,2.1,Global,Purity,0.97473,PyAnnote,195
TAL,,2.1,Global,Coverage,0.97065,PyAnnote,195
TAL,,2.1,Global,DER,0.16967,PyAnnote,524
TAL,,2.1,Global,JER,0.39645,PyAnnote,524
TAL,,2.1,Global,Purity,0.93907,PyAnnote,524
TAL,,2.1,Global,Coverage,0.94017,PyAnnote,524
TAL,,2.1,Global,DER,0.25477,PyAnnote,120
TAL,,2.1,Global,JER,0.73422,PyAnnote,120
TAL,,2.1,Global,Purity,0.91665,PyAnnote,120
TAL,,2.1,Global,Coverage,0.91136,PyAnnote,120
TAL,,2.1,Global,DER,0.42219,PyAnnote,619
TAL,,2.1,Global,JER,0.6904,PyAnnote,619
TAL,,2.1,Global,Purity,0.72286,PyAnnote,619
TAL,,2.1,Global,Coverage,0.72912,PyAnnote,619
TAL,,2.1,Global,DER,0.13872,PyAnnote,493
TAL,,2.1,Global,JER,0.45448,PyAnnote,493
TAL,,2.1,Global,Purity,0.96218,PyAnnote,493
TAL,,2.1,Global,Coverage,0.96667,PyAnnote,493
TAL,,2.1,Global,DER,0.22658,PyAnnote,177
TAL,,2.1,Global,JER,0.48337,PyAnnote,177
TAL,,2.1,Global,Purity,0.95836,PyAnnote,177
TAL,,2.1,Global,Coverage,0.95718,PyAnnote,177
TAL,,2.1,Global,DER,0.39779,PyAnnote,242
TAL,,2.1,Global,JER,0.62512,PyAnnote,242
TAL,,2.1,Global,Purity,0.74232,PyAnnote,242
TAL,,2.1,Global,Coverage,0.75731,PyAnnote,242
TAL,,2.1,Global,DER,0.45511,PyAnnote,164
TAL,,2.1,Global,JER,0.62629,PyAnnote,164
TAL,,2.1,Global,Purity,0.74145,PyAnnote,164
TAL,,2.1,Global,Coverage,0.71708,PyAnnote,164
TAL,,2.1,Global,DER,0.17782,PyAnnote,475
TAL,,2.1,Global,JER,0.4324,PyAnnote,475
TAL,,2.1,Global,Purity,0.96296,PyAnnote,475
TAL,,2.1,Global,Coverage,0.94462,PyAnnote,475
TAL,,2.1,Global,DER,0.19385,PyAnnote,456
TAL,,2.1,Global,JER,0.32788,PyAnnote,456
TAL,,2.1,Global,Purity,0.98717,PyAnnote,456
TAL,,2.1,Global,Coverage,0.92863,PyAnnote,456
TAL,,2.1,Global,DER,0.20401,PyAnnote,11
TAL,,2.1,Global,JER,0.16416,PyAnnote,11
TAL,,2.1,Global,Purity,0.96551,PyAnnote,11
TAL,,2.1,Global,Coverage,0.89454,PyAnnote,11
TAL,,2.1,Global,DER,0.16277,PyAnnote,648
TAL,,2.1,Global,JER,0.4727,PyAnnote,648
TAL,,2.1,Global,Purity,0.92568,PyAnnote,648
TAL,,2.1,Global,Coverage,0.92056,PyAnnote,648
TAL,,2.1,Global,DER,0.13746,PyAnnote,382
TAL,,2.1,Global,JER,0.37482,PyAnnote,382
TAL,,2.1,Global,Purity,0.96209,PyAnnote,382
TAL,,2.1,Global,Coverage,0.97665,PyAnnote,382
TAL,,2.1,Global,DER,0.17693,PyAnnote,270
TAL,,2.1,Global,JER,0.23641,PyAnnote,270
TAL,,2.1,Global,Purity,0.97121,PyAnnote,270
TAL,,2.1,Global,Coverage,0.95058,PyAnnote,270
TAL,,2.1,Global,DER,0.52774,PyAnnote,635
TAL,,2.1,Global,JER,0.80539,PyAnnote,635
TAL,,2.1,Global,Purity,0.58715,PyAnnote,635
TAL,,2.1,Global,Coverage,0.57514,PyAnnote,635
TAL,,2.1,Global,DER,0.14513,PyAnnote,516
TAL,,2.1,Global,JER,0.3012,PyAnnote,516
TAL,,2.1,Global,Purity,0.96862,PyAnnote,516
TAL,,2.1,Global,Coverage,0.95979,PyAnnote,516
TAL,,2.1,Global,DER,0.2321,PyAnnote,682
TAL,,2.1,Global,JER,0.21208,PyAnnote,682
TAL,,2.1,Global,Purity,0.9627,PyAnnote,682
TAL,,2.1,Global,Coverage,0.88832,PyAnnote,682
TAL,,2.1,Global,DER,0.20076,PyAnnote,489
TAL,,2.1,Global,JER,0.48565,PyAnnote,489
TAL,,2.1,Global,Purity,0.94492,PyAnnote,489
TAL,,2.1,Global,Coverage,0.93351,PyAnnote,489
TAL,,2.1,Global,DER,0.1363,PyAnnote,355
TAL,,2.1,Global,JER,0.42222,PyAnnote,355
TAL,,2.1,Global,Purity,0.93567,PyAnnote,355
TAL,,2.1,Global,Coverage,0.94312,PyAnnote,355
TAL,,2.1,Global,DER,0.19606,PyAnnote,258
TAL,,2.1,Global,JER,0.37275,PyAnnote,258
TAL,,2.1,Global,Purity,0.9656,PyAnnote,258
TAL,,2.1,Global,Coverage,0.91194,PyAnnote,258
TAL,,3.1,Global,DER,0.27255,PyAnnote,416
TAL,,3.1,Global,JER,0.48557,PyAnnote,416
TAL,,3.1,Global,Purity,0.97059,PyAnnote,416
TAL,,3.1,Global,Coverage,0.86999,PyAnnote,416
TAL,,3.1,Global,DER,0.1943,PyAnnote,279
TAL,,3.1,Global,JER,0.34341,PyAnnote,279
TAL,,3.1,Global,Purity,0.96876,PyAnnote,279
TAL,,3.1,Global,Coverage,0.93472,PyAnnote,279
TAL,,3.1,Global,DER,0.25963,PyAnnote,219
TAL,,3.1,Global,JER,0.3572,PyAnnote,219
TAL,,3.1,Global,Purity,0.96201,PyAnnote,219
TAL,,3.1,Global,Coverage,0.9462,PyAnnote,219
TAL,,3.1,Global,DER,0.16622,PyAnnote,437
TAL,,3.1,Global,JER,0.42941,PyAnnote,437
TAL,,3.1,Global,Purity,0.96944,PyAnnote,437
TAL,,3.1,Global,Coverage,0.96482,PyAnnote,437
TAL,,3.1,Global,DER,0.21603,PyAnnote,171
TAL,,3.1,Global,JER,0.46455,PyAnnote,171
TAL,,3.1,Global,Purity,0.95465,PyAnnote,171
TAL,,3.1,Global,Coverage,0.95328,PyAnnote,171
TAL,,3.1,Global,DER,0.19926,PyAnnote,113
TAL,,3.1,Global,JER,0.46639,PyAnnote,113
TAL,,3.1,Global,Purity,0.97766,PyAnnote,113
TAL,,3.1,Global,Coverage,0.958,PyAnnote,113
TAL,,3.1,Global,DER,0.19382,PyAnnote,683
TAL,,3.1,Global,JER,0.30593,PyAnnote,683
TAL,,3.1,Global,Purity,0.95323,PyAnnote,683
TAL,,3.1,Global,Coverage,0.95072,PyAnnote,683
TAL,,3.1,Global,DER,0.32455,PyAnnote,78
TAL,,3.1,Global,JER,0.38813,PyAnnote,78
TAL,,3.1,Global,Purity,0.94494,PyAnnote,78
TAL,,3.1,Global,Coverage,0.90727,PyAnnote,78
TAL,,3.1,Global,DER,0.32987,PyAnnote,432
TAL,,3.1,Global,JER,0.51369,PyAnnote,432
TAL,,3.1,Global,Purity,0.86277,PyAnnote,432
TAL,,3.1,Global,Coverage,0.83303,PyAnnote,432
TAL,,3.1,Global,DER,0.17662,PyAnnote,665
TAL,,3.1,Global,JER,0.34555,PyAnnote,665
TAL,,3.1,Global,Purity,0.97835,PyAnnote,665
TAL,,3.1,Global,Coverage,0.97305,PyAnnote,665
TAL,,3.1,Global,DER,0.24741,PyAnnote,527
TAL,,3.1,Global,JER,0.40541,PyAnnote,527
TAL,,3.1,Global,Purity,0.97358,PyAnnote,527
TAL,,3.1,Global,Coverage,0.94342,PyAnnote,527
TAL,,3.1,Global,DER,0.18013,PyAnnote,548
TAL,,3.1,Global,JER,0.28456,PyAnnote,548
TAL,,3.1,Global,Purity,0.95336,PyAnnote,548
TAL,,3.1,Global,Coverage,0.943,PyAnnote,548
TAL,,3.1,Global,DER,0.2514,PyAnnote,343
TAL,,3.1,Global,JER,0.31691,PyAnnote,343
TAL,,3.1,Global,Purity,0.9595,PyAnnote,343
TAL,,3.1,Global,Coverage,0.92682,PyAnnote,343
TAL,,3.1,Global,DER,0.18859,PyAnnote,522
TAL,,3.1,Global,JER,0.26779,PyAnnote,522
TAL,,3.1,Global,Purity,0.97809,PyAnnote,522
TAL,,3.1,Global,Coverage,0.9687,PyAnnote,522
TAL,,3.1,Global,DER,0.22647,PyAnnote,403
TAL,,3.1,Global,JER,0.33927,PyAnnote,403
TAL,,3.1,Global,Purity,0.91097,PyAnnote,403
TAL,,3.1,Global,Coverage,0.90639,PyAnnote,403
TAL,,3.1,Global,DER,0.36154,PyAnnote,558
TAL,,3.1,Global,JER,0.46776,PyAnnote,558
TAL,,3.1,Global,Purity,0.86208,PyAnnote,558
TAL,,3.1,Global,Coverage,0.86435,PyAnnote,558
TAL,,3.1,Global,DER,0.23777,PyAnnote,195
TAL,,3.1,Global,JER,0.36975,PyAnnote,195
TAL,,3.1,Global,Purity,0.97789,PyAnnote,195
TAL,,3.1,Global,Coverage,0.95524,PyAnnote,195
TAL,,3.1,Global,DER,0.20885,PyAnnote,524
TAL,,3.1,Global,JER,0.42478,PyAnnote,524
TAL,,3.1,Global,Purity,0.93072,PyAnnote,524
TAL,,3.1,Global,Coverage,0.92993,PyAnnote,524
TAL,,3.1,Global,DER,0.2895,PyAnnote,120
TAL,,3.1,Global,JER,0.754,PyAnnote,120
TAL,,3.1,Global,Purity,0.91414,PyAnnote,120
TAL,,3.1,Global,Coverage,0.92438,PyAnnote,120
TAL,,3.1,Global,DER,0.48249,PyAnnote,619
TAL,,3.1,Global,JER,0.67771,PyAnnote,619
TAL,,3.1,Global,Purity,0.72204,PyAnnote,619
TAL,,3.1,Global,Coverage,0.71152,PyAnnote,619
TAL,,3.1,Global,DER,0.16979,PyAnnote,493
TAL,,3.1,Global,JER,0.42886,PyAnnote,493
TAL,,3.1,Global,Purity,0.96909,PyAnnote,493
TAL,,3.1,Global,Coverage,0.96803,PyAnnote,493
TAL,,3.1,Global,DER,0.29052,PyAnnote,177
TAL,,3.1,Global,JER,0.5225,PyAnnote,177
TAL,,3.1,Global,Purity,0.95954,PyAnnote,177
TAL,,3.1,Global,Coverage,0.94341,PyAnnote,177
TAL,,3.1,Global,DER,0.41909,PyAnnote,242
TAL,,3.1,Global,JER,0.63714,PyAnnote,242
TAL,,3.1,Global,Purity,0.74585,PyAnnote,242
TAL,,3.1,Global,Coverage,0.76563,PyAnnote,242
TAL,,3.1,Global,DER,0.50258,PyAnnote,164
TAL,,3.1,Global,JER,0.63226,PyAnnote,164
TAL,,3.1,Global,Purity,0.74138,PyAnnote,164
TAL,,3.1,Global,Coverage,0.71836,PyAnnote,164
TAL,,3.1,Global,DER,0.21024,PyAnnote,475
TAL,,3.1,Global,JER,0.45307,PyAnnote,475
TAL,,3.1,Global,Purity,0.96462,PyAnnote,475
TAL,,3.1,Global,Coverage,0.95269,PyAnnote,475
TAL,,3.1,Global,DER,0.21193,PyAnnote,456
TAL,,3.1,Global,JER,0.33919,PyAnnote,456
TAL,,3.1,Global,Purity,0.98666,PyAnnote,456
TAL,,3.1,Global,Coverage,0.94309,PyAnnote,456
TAL,,3.1,Global,DER,0.23995,PyAnnote,11
TAL,,3.1,Global,JER,0.17916,PyAnnote,11
TAL,,3.1,Global,Purity,0.9678,PyAnnote,11
TAL,,3.1,Global,Coverage,0.89751,PyAnnote,11
TAL,,3.1,Global,DER,0.21697,PyAnnote,648
TAL,,3.1,Global,JER,0.48291,PyAnnote,648
TAL,,3.1,Global,Purity,0.91649,PyAnnote,648
TAL,,3.1,Global,Coverage,0.91045,PyAnnote,648
TAL,,3.1,Global,DER,0.17588,PyAnnote,382
TAL,,3.1,Global,JER,0.34484,PyAnnote,382
TAL,,3.1,Global,Purity,0.96579,PyAnnote,382
TAL,,3.1,Global,Coverage,0.97995,PyAnnote,382
TAL,,3.1,Global,DER,0.23399,PyAnnote,270
TAL,,3.1,Global,JER,0.28488,PyAnnote,270
TAL,,3.1,Global,Purity,0.96323,PyAnnote,270
TAL,,3.1,Global,Coverage,0.94963,PyAnnote,270
TAL,,3.1,Global,DER,0.5749,PyAnnote,635
TAL,,3.1,Global,JER,0.81251,PyAnnote,635
TAL,,3.1,Global,Purity,0.58502,PyAnnote,635
TAL,,3.1,Global,Coverage,0.57545,PyAnnote,635
TAL,,3.1,Global,DER,0.21551,PyAnnote,516
TAL,,3.1,Global,JER,0.34896,PyAnnote,516
TAL,,3.1,Global,Purity,0.97065,PyAnnote,516
TAL,,3.1,Global,Coverage,0.94177,PyAnnote,516
TAL,,3.1,Global,DER,0.24498,PyAnnote,682
TAL,,3.1,Global,JER,0.25111,PyAnnote,682
TAL,,3.1,Global,Purity,0.95976,PyAnnote,682
TAL,,3.1,Global,Coverage,0.93456,PyAnnote,682
TAL,,3.1,Global,DER,0.23478,PyAnnote,489
TAL,,3.1,Global,JER,0.50522,PyAnnote,489
TAL,,3.1,Global,Purity,0.95654,PyAnnote,489
TAL,,3.1,Global,Coverage,0.94884,PyAnnote,489
TAL,,3.1,Global,DER,0.17557,PyAnnote,355
TAL,,3.1,Global,JER,0.4217,PyAnnote,355
TAL,,3.1,Global,Purity,0.93628,PyAnnote,355
TAL,,3.1,Global,Coverage,0.93754,PyAnnote,355
TAL,,3.1,Global,DER,0.21768,PyAnnote,258
